trending_date,channel_title,category_id,views,likes,dislikes,comment_count
18.08.05,American Idol,24,1319314,34775,725,2477
18.08.05,Jaiden Animations,1,2939179,227047,763,46298
18.08.05,Motion Station,17,458529,2373,1476,687
18.08.05,Sylvia Gani,26,823431,35691,572,4098
18.08.05,Mike Boyd,24,376013,13965,201,2566
18.08.05,The King of Random,27,784633,16829,650,3687
18.08.05,Brave Wilderness,15,1259511,19657,986,3394
18.08.05,WIRED,28,166434,6951,163,877
18.08.05,LaurDIY,26,1931782,89169,1030,8105
18.08.05,Matthias,23,1268349,33105,1162,11528
18.08.05,FC Barcelona,24,549371,19203,527,527
18.08.05,Blue Origin,28,322227,4477,371,903
18.08.05,FORMULA 1,17,513779,4629,173,1620
18.08.05,Inside Edition,25,922888,14872,863,1367
18.08.05,Hydraulic Press Channel,28,942555,20541,632,2642
18.08.05,Cole and Marmalade,15,171018,11618,76,1068
18.08.05,The Action Lab,24,2915414,55362,10169,8532
18.08.05,nigahiga,24,3469841,205472,4043,18002
18.08.05,JenniferLopezVEVO,10,27292376,412381,64339,32698
18.08.05,Ed Sheeran,10,40065309,1289164,29932,64315
18.08.05,Mason Ramsey,10,10311186,443178,27615,47401
18.08.05,RoadsideFlix,1,545674,3789,146,525
18.08.05,Jason Mraz,10,1476397,41162,572,2448
18.08.05,Colleen Ballinger,23,311317,19347,755,5871
18.08.05,First We Feast,26,2635878,91794,2170,11724
18.08.05,LOL Network,23,1464134,23789,1296,1429
18.08.05,Mayim Bialik,22,350226,12727,697,1477
18.08.05,You Suck At Cooking,26,908347,36739,1256,2852
18.08.05,Clevver Style,26,382469,16392,307,958
18.08.05,AsapSCIENCE,28,854070,23840,3160,4932
18.08.05,BillieEilishVEVO,10,3538456,220273,1626,9193
18.08.05,MiguelVEVO,10,3780496,110850,1587,4255
18.08.05,bill wurtz,10,2150713,183604,2425,15071
18.08.05,Glamour Magazine,24,844553,29204,360,1717
18.08.05,Good Morning America,24,501636,4555,264,758
18.08.05,TRL,24,1528134,57826,824,1066
18.08.05,J. Cole,10,15083811,463439,10629,27705
18.08.05,Jess Conte,24,2122278,107538,1460,2778
18.08.05,Bad Lip Reading,23,7248834,313198,4229,13292
18.08.05,Sony Pictures Entertainment,24,57131511,1278252,46285,138128
18.08.05,CinemaSins,1,4229629,80745,9626,10665
18.08.05,zefrank1,22,1344805,106200,1252,15771
18.08.05,Tyler Oakley,24,1330638,55200,2771,4484
18.08.05,Vsauce2,27,1706523,57741,2202,5645
18.08.05,Studio C,23,502559,13383,1318,2379
18.08.05,FoxStarHindi,24,46787987,800439,32265,48426
18.08.05,Warner Bros. Pictures,24,4001590,10480,1007,1035
18.08.05,Red Bull,17,4391496,40420,976,1740
18.08.05,Jeremy Jahns,24,1025505,36127,1160,5811
18.08.05,Primitive Survival Tool,22,2089425,16541,1534,1904
18.08.05,CGP Grey,27,1335519,114393,4284,18124
18.08.05,TWICE JAPAN OFFICIAL YouTube Channel,10,11620942,382902,19638,34294
18.08.05,Denitslava Makeup,26,330310,18307,408,1867
18.08.05,Janelle Monáe,10,2070559,63699,1202,3479
18.08.05,H3 Podcast Highlights,22,869743,19568,991,1890
18.08.05,Ariana Grande`,10,4038259,240380,2294,16868
18.08.05,WatchMojo.com,24,1973065,16549,14592,8750
18.08.05,Tanya Burr,26,856324,49154,698,512
18.08.05,Amber Scholl,26,2669101,138931,3800,10214
18.08.05,FaZe Rug,20,2469399,148833,10241,25819
18.08.05,Kurzgesagt – In a Nutshell,27,3339819,175674,1772,12332
18.08.05,USA Gymnastics,17,571253,14680,182,738
18.08.05,Papa Jake,24,5168422,67487,10288,25276
18.08.05,MamaMiaMakeup,23,1294676,50094,1737,2498
18.08.05,Safiya Nygaard,22,4155528,183075,2410,19820
18.08.05,Blossom,26,18889060,107134,13462,4896
18.08.05,AntsCanada,15,731630,30218,679,7389
18.08.05,CollegeHumor,23,1161472,34641,1294,1993
18.08.05,Clash Royale,20,12648827,160002,6744,14322
18.08.05,BeckyGVEVO,10,99159833,1237711,103815,73213
18.08.05,Rosanna Pansino,26,3489355,126908,5536,19507
18.08.05,Dobre Brothers,22,2722913,53615,16097,11267
18.08.05,ChainsmokersVEVO,10,13173489,317907,5713,8982
18.08.05,AbrahamMateoVEVO,10,20093149,271426,12024,9633
18.08.05,ArianaGrandeVevo,10,117735467,2906264,117468,232015
18.08.05,The Real Daytime,24,307151,2708,361,724
18.08.05,Hometalk,26,4604277,114647,7342,3871
18.08.05,Primitive Technology,22,4284337,159537,1566,13082
18.09.05,Matthias,23,922312,48832,1995,10343
18.09.05,Binging with Babish,24,945562,32945,476,2634
18.09.05,Washington Post,25,1180574,20034,2623,2583
18.09.05,Google Developers,28,853051,17455,1567,0
18.09.05,ABC News (Australia),25,3197699,20967,1626,0
18.09.05,Dude Perfect,17,11386222,398817,17930,28445
18.09.05,OmarGoshTV,24,347036,33351,648,7316
18.09.05,ChildishGambinoVEVO,10,47169016,1841540,79717,194822
18.09.05,PTXofficial,10,246454,13133,208,637
18.09.05,CBC News,25,574998,2139,328,0
18.09.05,Vogue,26,1549431,51681,806,1863
18.09.05,Netflix,24,1339443,23629,943,2181
18.09.05,ESPN,17,540614,4851,253,1533
18.09.05,FBE,24,744363,21224,534,3009
18.09.05,MLG Highlights,17,2533705,12887,719,3055
18.09.05,Saturday Night Live,24,1984477,49635,2547,4484
18.09.05,Markiplier,20,730501,50788,1948,7984
18.09.05,iJustine,22,595991,22490,2837,4366
18.09.05,PewDiePie,24,5146567,415266,5337,48943
18.09.05,Smosh,23,880158,30514,1117,2757
18.09.05,carrieunderwoodVEVO,10,1347476,30553,1252,2076
18.09.05,The Slow Mo Guys,24,1012417,42714,500,3478
18.09.05,The Daily Show with Trevor Noah,23,1281074,16547,2252,2219
18.09.05,BuzzFeedVideo,22,4593046,91918,4357,10121
18.09.05,Casey Holmes,26,242939,12386,246,1277
18.09.05,Complex,24,557673,12087,342,867
18.09.05,videogamedunkey,20,2156386,118833,4434,8553
18.09.05,ibighit,10,18574625,2407413,21907,340125
18.09.05,NBC Sports,17,598276,3673,763,1244
18.09.05,SciShow,27,248207,7304,170,842
18.09.05,HellthyJunkFood,24,407309,10806,587,1432
18.09.05,McDonald's,1,1639997,6697,6671,0
18.09.05,Marzia,22,4167600,397254,4441,35689
18.09.05,Simon's Cat,15,275523,14763,204,461
18.09.05,What's Inside?,28,1995615,25952,5234,9111
18.09.05,CNN,25,916911,4677,627,2784
18.09.05,NickiMinajAtVEVO,10,19824140,663377,70750,81939
18.09.05,Britain's Got Talent,24,5423477,85639,3361,0
18.09.05,Comedy Central,23,327258,3717,417,240
18.09.05,NBA,17,258236,3494,92,183
18.09.05,How Ridiculous,17,8681435,102030,8796,60657
18.09.05,Carli Bybel,26,426461,20257,662,1522
18.09.05,ScreenPrism,1,79205,3310,90,279
18.09.05,Tasty,26,1314861,37833,783,2638
18.09.05,Unbox Therapy,28,4445662,125698,5269,12818
18.09.05,WOWPresents,24,456031,13088,877,2801
18.09.05,CBS News,25,969588,3755,314,1400
18.09.05,INSIDER,24,10349322,110737,3338,4959
18.09.05,Battle Universe,24,748362,9855,766,1778
18.09.05,MalumaVEVO,10,17984370,583074,39916,34653
18.09.05,REACT,24,1550742,32451,7026,3442
18.09.05,Feast Of Fiction,26,622847,11430,694,1832
18.09.05,NASA Jet Propulsion Laboratory,28,257704,2476,191,785
18.09.05,Tati,26,586282,31896,1485,2825
18.09.05,LiamPayneVEVO,10,5287309,338112,6513,17739
18.09.05,The Late Show with Stephen Colbert,24,642350,4972,718,555
18.09.05,Wong Fu Productions,24,193479,10288,154,558
18.09.05,Jimmy Kimmel Live,24,1204117,13233,706,726
18.09.05,Christina Aguilera,10,687208,38566,825,2973
18.09.05,CelineDionVEVO,10,15174418,362901,9375,25669
18.09.05,Lionsgate Movies,1,8411639,30909,12418,8856
18.09.05,CAguileraVEVO,10,7576078,181755,36943,28482
18.09.05,Gibi ASMR,24,702630,15025,2507,5269
18.09.05,FlorenceMachineVEVO,10,3360699,110926,1373,4647
18.09.05,Tom Scott,27,1057553,30711,771,2837
18.09.05,Charlie Puth,10,3633301,202302,1541,11583
18.09.05,STARZ,24,385439,6415,68,599
18.09.05,NBA on TNT,17,683236,4954,202,1290
18.09.05,Jess Glynne,10,1030274,34199,340,1350
18.09.05,Star Wars,24,251857,6623,231,1120
18.09.05,Cobra Kai,24,251857,6623,231,1120
18.09.05,ShawnMendesVEVO,10,9051849,702966,3802,38036
18.09.05,JuliaMichaelsVEVO,10,492465,27794,235,1001
18.09.05,EnriqueIglesiasVEVO,10,2706769,73484,3315,4051
18.09.05,NikkieTutorials,26,1676643,108710,1438,4395
18.09.05,TroyeSivanVEVO,10,4236664,243247,4890,15364
18.09.05,CalvinHarrisVEVO,10,18077625,473512,17801,17724
18.09.05,Bon Appétit,24,2989192,69772,2861,5371
18.09.05,Moulin Rouge! the Musical,24,342391,6680,285,404
18.09.05,Laura Lee,26,1081075,54096,1118,100166
18.09.05,colinfurze,24,2049402,77263,1263,4057
18.09.05,The Tonight Show Starring Jimmy Fallon,23,1848321,50760,510,2974
18.09.05,Late Night with Seth Meyers,23,1919891,24176,1630,2891
18.09.05,TED-Ed,27,290823,12191,118,561
18.09.05,Numberphile,28,279324,6311,186,509
18.09.05,Vanity Fair,24,1095734,33767,469,1748
18.09.05,Team Coco,23,490774,7622,202,901
18.09.05,Kanye West,22,7950684,161696,18944,47328
18.09.05,Helpful Vancouver Vet,15,2488746,80430,2049,7565
18.09.05,Good Mythical MORE,24,468107,9755,288,717
18.09.05,BuzzFeed Celeb,22,4862563,161031,2551,6930
18.09.05,TheEllenShow,24,1001031,12495,156,0
18.09.05,The Film Theorists,1,2895696,87678,2798,11448
18.09.05,FOX Soccer,17,565219,3612,199,1061
18.09.05,The Late Late Show with James Corden,24,1158503,14825,277,867
18.09.05,Marvel Entertainment,24,17981769,430225,8874,31114
18.09.05,CrazyRussianHacker,28,409933,10527,967,1543
18.09.05,Epicurious,26,2762164,48684,3222,6110
18.09.05,ThreadBanger,26,286828,15006,769,1387
18.09.05,Jenny Nicholson,1,390056,19494,2175,4083
18.09.05,acaciacutie,23,338338,25217,557,2548
18.09.05,Fortnite,20,2845900,85807,2911,13775
18.09.05,SB Nation,17,588082,9240,730,1261
18.09.05,Hulu,24,4799471,940,26,120
18.09.05,DONG,24,984681,37801,689,3374
18.09.05,Screen Junkies,1,1345106,38502,5327,5652
18.09.05,Domics,23,2503253,147511,2115,11708
18.09.05,Tim Milgram,24,762969,36756,259,1792
18.09.05,Impulse,24,625026,6701,793,601
18.09.05,Dancing With The Stars,24,1020333,12077,611,931
18.09.05,Kanye West - Topic,10,4435044,98321,28972,24009
18.09.05,Billboard,10,378054,45049,563,4785
18.09.05,Matt Stonie,24,1743970,53235,1268,8679
18.09.05,The Voice,24,716166,12633,802,792
18.09.05,The Wendy Williams Show,24,598047,6532,1097,1159
18.09.05,Sam O'Nella Academy,22,1034593,52753,1096,4675
18.09.05,How To Cake It,26,443890,14683,176,1463
18.09.05,Simone Giertz,28,2626615,229314,3561,45605
18.09.05,BBC Radio 1,10,2460588,48152,891,1666
18.09.05,RM Videos,24,233752,814,103,207
18.09.05,TBS,24,1111009,15911,334,787
18.09.05,AzzyLand,24,690438,16939,4005,3778
18.09.05,jacksfilms,23,1143897,55339,1172,35384
18.09.05,Good Mythical Morning,24,1184137,21104,835,2701
18.09.05,KaceyMusgravesVEVO,10,627314,7753,546,500
18.09.05,WWE,17,3565321,48662,3295,7104
18.09.05,Hamilton: An American Musical,1,1546252,83265,373,5339
18.09.05,IISuperwomanII,23,1607374,127469,1992,8913
18.09.05,AlisonWonderlandVEVO,10,263901,8525,299,432
18.09.05,Gordon Ramsay,24,4678777,44433,2107,5633
18.09.05,American Idol,24,1337221,35024,730,2538
18.09.05,Jaiden Animations,1,2967812,227654,771,46417
18.09.05,Sylvia Gani,26,834848,35939,578,4121
18.09.05,Motion Station,17,458952,2373,1477,687
18.09.05,Mike Boyd,24,381917,14075,205,2577
18.09.05,The King of Random,27,794109,16906,650,3691
18.09.05,Brave Wilderness,15,1272013,19783,993,3377
18.09.05,WIRED,28,170027,7059,167,885
18.09.05,LaurDIY,26,1961796,89797,1039,8149
18.09.05,FORMULA 1,17,519485,4658,174,1615
18.09.05,Inside Edition,25,924145,14880,864,1367
18.09.05,Hydraulic Press Channel,28,947326,20669,632,2657
18.09.05,Cole and Marmalade,15,172158,11676,78,1077
18.09.05,The Action Lab,24,3018478,56783,10612,8739
18.09.05,JenniferLopezVEVO,10,29616692,427107,66961,33484
18.09.05,nigahiga,24,3495861,206325,4067,18097
18.09.05,Ed Sheeran,10,42555685,1305438,30613,64744
18.09.05,Mason Ramsey,10,10794172,452498,28129,48262
18.09.05,RoadsideFlix,1,552801,3856,149,534
18.09.05,Jason Mraz,10,1591527,42794,599,2470
18.09.05,Colleen Ballinger,23,312793,19417,755,5891
18.09.05,LOL Network,23,1513957,24169,1326,1459
18.09.05,First We Feast,26,2658379,92223,2185,11762
18.09.05,BillieEilishVEVO,10,4259413,232911,1833,9377
18.09.05,You Suck At Cooking,26,912421,36820,1258,2851
18.09.05,Clevver Style,26,384878,16461,308,959
18.09.05,AsapSCIENCE,28,857947,23896,3165,4944
18.09.05,MiguelVEVO,10,4021149,113217,1662,4311
18.09.05,bill wurtz,10,2181291,184679,2444,15163
18.09.05,Glamour Magazine,24,857036,29537,367,1728
18.09.05,Good Morning America,24,514722,4657,265,782
18.09.05,J. Cole,10,15766290,469060,10879,27871
18.09.05,TRL,24,1548115,58052,825,1071
18.09.05,Jess Conte,24,2142524,108184,1470,2786
18.09.05,Bad Lip Reading,23,7306049,314648,4256,13372
18.09.05,Sony Pictures Entertainment,24,57388098,1280145,46391,138157
18.09.05,CinemaSins,1,4306665,81583,9760,10747
18.09.05,zefrank1,22,1410354,109304,1266,15893
18.09.05,Tyler Oakley,24,1351609,55731,2797,4505
18.09.05,Vsauce2,27,1725704,58212,2216,5694
18.09.05,FoxStarHindi,24,47188306,803050,32458,48541
18.09.05,Studio C,23,509104,13507,1320,2386
18.09.05,Red Bull,17,4442301,40792,988,1748
18.09.05,Warner Bros. Pictures,24,4011830,10505,1009,1037
18.09.05,Primitive Survival Tool,22,2106229,16633,1545,1904
18.09.05,CGP Grey,27,1344115,114755,4298,18206
18.09.05,TWICE JAPAN OFFICIAL YouTube Channel,10,11989208,385195,19786,34601
18.09.05,Janelle Monáe,10,2127506,64340,1223,3505
18.09.05,H3 Podcast Highlights,22,875741,19643,995,1891
18.09.05,Ariana Grande`,10,4072528,241180,2313,16902
18.09.05,WatchMojo.com,24,1996426,16680,14744,8805
18.09.05,Tanya Burr,26,861225,49305,702,511
18.09.05,Amber Scholl,26,2722666,140667,3900,10286
18.09.05,FaZe Rug,20,2481177,149210,10246,25854
18.09.05,Kurzgesagt – In a Nutshell,27,3357973,176108,1775,12370
18.09.05,Papa Jake,24,5273439,68278,10358,25409
18.09.05,USA Gymnastics,17,575488,14740,182,740
18.09.05,MamaMiaMakeup,23,1300711,50209,1740,2505
18.09.05,Safiya Nygaard,22,4165836,183268,2413,19834
18.09.05,Blossom,26,19371315,108871,13741,5045
18.09.05,AntsCanada,15,737543,30372,680,7402
18.09.05,CollegeHumor,23,1165987,34750,1296,1994
18.09.05,Clash Royale,20,13300020,160089,6753,14335
18.09.05,BeckyGVEVO,10,104400749,1262532,105911,74812
18.09.05,Rosanna Pansino,26,3512872,127461,5562,19594
18.09.05,Dobre Brothers,22,2750317,53905,16150,11303
18.09.05,ChainsmokersVEVO,10,13572765,320498,5823,9075
18.09.05,AbrahamMateoVEVO,10,21338153,276290,12335,9674
18.09.05,ArianaGrandeVevo,10,122581156,2935095,119236,233410
18.09.05,The Real Daytime,24,309062,2725,361,725
18.10.05,SamSmithWorldVEVO,10,641944,72641,1133,4357
18.10.05,TED,22,164237,18528,276,877
18.10.05,TIME,25,1229852,14369,3873,2258
18.10.05,Matthias,23,1708521,70224,4401,13359
18.10.05,The Film Theorists,1,1424838,71628,1856,6733
18.10.05,Skip and Shannon: UNDISPUTED,17,402192,4136,220,2176
18.10.05,Nintendo,20,652300,28397,1174,7428
18.10.05,Genius,10,822140,19161,931,2096
18.10.05,Jimmy Kimmel Live,23,690347,8842,1029,1351
18.10.05,Washington Post,25,101322,568,437,409
18.10.05,Netflix,24,4145678,166732,6033,16437
18.10.05,KathleenLights,26,322191,18652,537,2406
18.10.05,Studio C,23,303848,9350,718,1074
18.10.05,Binging with Babish,24,1250812,38871,785,3044
18.10.05,OmarGoshTV,24,492614,39767,1279,8986
18.10.05,ABC News (Australia),25,4761556,28538,2156,0
18.10.05,Google Developers,28,1375783,20953,2227,0
18.10.05,CollegeHumor,23,341685,20199,898,1429
18.10.05,Dude Perfect,17,13275050,431016,19914,30932
18.10.05,The Late Show with Stephen Colbert,24,525261,6937,657,903
18.10.05,Olivia Jade,26,349475,16676,662,712
18.10.05,PTXofficial,10,374859,15747,357,798
18.10.05,ChildishGambinoVEVO,10,60776509,2183732,104377,232723
18.10.05,CBC News,25,849213,2887,436,0
18.10.05,Vogue,26,2037297,60897,1195,2342
18.10.05,zefrank1,22,881878,69645,476,4915
18.10.05,FBE,24,1054918,25468,775,3323
18.10.05,ESPN,17,636877,5382,324,1647
18.10.05,CNET,28,271087,6170,294,977
18.10.05,Saturday Night Live,24,2349982,55313,2913,4964
18.10.05,MLG Highlights,17,2707990,13369,764,3170
18.10.05,iJustine,22,747118,25345,3597,5044
18.10.05,Markiplier,20,808874,53883,2179,8377
18.10.05,Universal Pictures,24,1362597,7518,324,484
18.10.05,Smosh,23,970583,32336,1254,2865
18.10.05,PewDiePie,24,5590186,439331,5827,50706
18.10.05,carrieunderwoodVEVO,10,1682624,33729,1515,2229
18.10.05,The Slow Mo Guys,24,1106612,44475,543,3574
18.10.05,The Daily Show with Trevor Noah,23,1431894,17536,2362,2301
18.10.05,Shawn Mendes,10,332910,80118,232,5420
18.10.05,Casey Holmes,26,265176,12950,282,1312
18.10.05,BuzzFeedVideo,22,4902327,95638,4729,10526
18.10.05,Complex,24,672187,13022,427,1008
18.10.05,videogamedunkey,20,2243844,121535,4634,8695
18.10.05,ibighit,10,20860529,2484550,23592,348384
18.10.05,EvanescenceVEVO,10,184676,10100,122,591
18.10.05,NBC Sports,17,631235,3804,790,1159
18.10.05,SciShow,27,265226,7629,190,822
18.10.05,HellthyJunkFood,24,444653,11425,639,1518
18.10.05,McDonald's,1,1654618,6790,6850,0
18.10.05,Simon's Cat,15,318614,15635,223,461
18.10.05,What's Inside?,28,2250944,28763,5661,9922
18.10.05,Marzia,22,4317661,405482,4566,36136
18.10.05,CNN,25,1041142,5011,668,2899
18.10.05,Britain's Got Talent,24,6097479,92577,3639,0
18.10.05,Comedy Central,23,376825,4259,495,284
18.10.05,NBA,17,269842,3532,99,185
18.10.05,Carli Bybel,26,456098,21011,708,1576
18.10.05,How Ridiculous,17,9593946,109739,9730,63560
18.10.05,NickiMinajAtVEVO,10,22066407,690143,74307,83863
18.10.05,ScreenPrism,1,96599,3557,110,294
18.10.05,Tasty,26,1395144,39417,821,2703
18.10.05,Unbox Therapy,28,4613604,128185,5463,13082
18.10.05,WOWPresents,24,478272,13399,907,2848
18.10.05,INSIDER,24,10871996,113541,3471,5079
18.10.05,CBS News,25,1061480,3888,340,1428
18.10.05,Battle Universe,24,799234,10188,800,1796
18.10.05,MalumaVEVO,10,20780404,615020,42311,36026
18.10.05,REACT,24,1592568,33065,7118,3518
18.10.05,Feast Of Fiction,26,672650,12083,737,2016
18.10.05,NASA Jet Propulsion Laboratory,28,260474,2490,193,795
18.10.05,Tati,26,599985,32374,1501,2851
18.10.05,LiamPayneVEVO,10,5957139,349211,6830,18141
18.10.05,Wong Fu Productions,24,198669,10445,157,558
18.10.05,CelineDionVEVO,10,16022065,376263,9712,26234
18.10.05,Christina Aguilera,10,733721,39754,876,3005
18.10.05,FlorenceMachineVEVO,10,3966939,117589,1649,4841
18.10.05,CAguileraVEVO,10,8096604,187261,37899,28939
18.10.05,Lionsgate Movies,1,8538882,31530,12683,9094
18.10.05,Gibi ASMR,24,722955,15229,2517,5361
18.10.05,Tom Scott,27,1082559,31158,787,2875
18.10.05,Charlie Puth,10,4201738,208960,1661,11891
18.10.05,STARZ,24,421622,6948,78,633
18.10.05,Jess Glynne,10,1329185,38607,416,1405
18.10.05,Star Wars,24,261380,6755,235,1137
18.10.05,NBA on TNT,17,684439,4960,203,1290
18.10.05,JuliaMichaelsVEVO,10,629055,30695,277,1033
18.10.05,Cobra Kai,24,629055,30695,277,1033
18.10.05,ShawnMendesVEVO,10,10193142,720082,3994,38359
18.10.05,EnriqueIglesiasVEVO,10,2912695,75135,3461,4006
18.10.05,NikkieTutorials,26,1701732,109781,1447,4416
18.10.05,CalvinHarrisVEVO,10,21275320,503218,19298,18395
18.10.05,TroyeSivanVEVO,10,4667694,249161,5119,15560
18.10.05,Bon Appétit,24,3042629,70691,2901,5435
18.10.05,Moulin Rouge! the Musical,24,361901,7176,298,417
18.10.05,Late Night with Seth Meyers,23,1992728,24774,1672,2919
18.10.05,colinfurze,24,2108571,78477,1294,4121
18.10.05,Laura Lee,26,1102935,54609,1137,100471
18.10.05,The Tonight Show Starring Jimmy Fallon,23,1902745,51801,528,2997
18.10.05,TED-Ed,27,296876,12356,118,567
18.10.05,Numberphile,28,289322,6470,195,526
18.10.05,Vanity Fair,24,1122775,34328,479,1769
18.10.05,Team Coco,23,501297,7717,208,917
18.10.05,Kanye West,22,8045355,162619,19050,47543
18.10.05,Helpful Vancouver Vet,15,2579009,82934,2107,7767
18.10.05,Good Mythical MORE,24,480014,9871,293,726
18.10.05,BuzzFeed Celeb,22,5042567,165225,2638,7081
18.10.05,TheEllenShow,24,1016996,12723,159,0
18.10.05,FOX Soccer,17,568002,3620,200,1062
18.10.05,The Late Late Show with James Corden,24,1182233,15047,279,868
18.10.05,Marvel Entertainment,24,18230175,432447,8941,31267
18.10.05,CrazyRussianHacker,28,414121,10600,973,1546
18.10.05,Epicurious,26,2799643,49277,3257,6177
18.10.05,ThreadBanger,26,290623,15078,806,1454
18.10.05,Jenny Nicholson,1,397863,19712,2200,4179
18.10.05,acaciacutie,23,346294,25463,573,2545
18.10.05,SnowPatrolVEVO,10,677983,20266,305,829
18.10.05,Fortnite,20,2930202,85956,2917,13782
18.10.05,SB Nation,17,608615,9453,754,1284
18.10.05,Hulu,24,4802529,951,26,122
18.10.05,DONG,24,1001112,38228,702,3398
18.10.05,Screen Junkies,1,1356254,38727,5358,5632
18.10.05,Domics,23,2520183,147984,2123,11730
18.10.05,Tim Milgram,24,794899,37339,268,1819
18.10.05,Impulse,24,633697,6835,802,592
18.10.05,Dancing With The Stars,24,1037378,12222,619,950
18.10.05,Kanye West - Topic,10,4807428,103348,30549,25036
18.10.05,Billboard,10,382783,45358,566,4795
18.10.05,The Voice,24,734264,12805,804,799
18.10.05,Matt Stonie,24,1781912,53947,1278,8746
18.10.05,The Wendy Williams Show,24,599837,6544,1098,1159
18.10.05,How To Cake It,26,450766,14802,178,1466
18.10.05,Sam O'Nella Academy,22,1044619,52925,1100,4638
18.10.05,Tiffany Day,10,2239777,125102,1091,10719
18.10.05,Simone Giertz,28,2656497,231956,3579,45982
18.10.05,BBC Radio 1,10,2490563,48720,900,1690
18.10.05,TBS,24,1148064,16201,339,795
18.10.05,RM Videos,24,237284,838,105,232
18.10.05,AzzyLand,24,696529,17006,4006,3796
18.10.05,Good Mythical Morning,24,1196837,21249,838,2711
18.10.05,jacksfilms,23,1152720,55558,1178,35448
18.10.05,KaceyMusgravesVEVO,10,669358,8051,570,508
18.10.05,WWE,17,3585189,48745,3306,7093
18.10.05,Hamilton: An American Musical,1,1643204,85703,405,5552
18.10.05,IISuperwomanII,23,1625682,128315,2010,8947
18.10.05,AlisonWonderlandVEVO,10,277817,8767,309,434
18.10.05,Gordon Ramsay,24,4745522,44978,2124,5723
18.10.05,American Idol,24,1350931,35187,732,2550
18.10.05,Jaiden Animations,1,2997225,228303,777,46626
18.10.05,Sylvia Gani,26,845710,36171,584,4117
18.10.05,Mike Boyd,24,386149,14155,207,2598
18.10.05,The King of Random,27,800431,16955,652,3694
18.10.05,Brave Wilderness,15,1282427,19898,995,3400
18.10.05,WIRED,28,173088,7169,170,887
18.10.05,LaurDIY,26,1989079,90404,1053,8184
18.10.05,Inside Edition,25,925007,14884,864,1368
18.10.05,Hydraulic Press Channel,28,950325,20732,633,2658
18.10.05,Cole and Marmalade,15,174504,11738,78,1093
18.10.05,The Action Lab,24,3112038,58069,11022,8973
18.10.05,JenniferLopezVEVO,10,32070272,442770,69618,34261
18.10.05,nigahiga,24,3521440,207174,4083,18270
18.10.05,Ed Sheeran,10,44905716,1320704,31185,65260
18.10.05,Mason Ramsey,10,11261915,461903,28679,48718
18.10.05,RoadsideFlix,1,557719,3894,151,543
18.10.05,Jason Mraz,10,1707491,44545,625,2582
18.10.05,BillieEilishVEVO,10,5362621,250803,2113,9590
18.10.05,LOL Network,23,1555760,24530,1353,1483
18.10.05,First We Feast,26,2675999,92555,2197,11763
18.10.05,You Suck At Cooking,26,916127,36909,1260,2859
18.10.05,Clevver Style,26,386837,16503,309,957
18.10.05,AsapSCIENCE,28,861757,23984,3174,4948
18.10.05,MiguelVEVO,10,4257752,115362,1729,4397
18.10.05,bill wurtz,10,2211005,185711,2458,15223
18.10.05,Glamour Magazine,24,868664,29827,371,1753
18.10.05,J. Cole,10,16408326,473674,11164,28016
18.10.05,Good Morning America,24,524572,4720,273,784
18.10.05,TRL,24,1564113,58245,829,1071
18.10.05,Jess Conte,24,2163764,108857,1476,2787
18.10.05,Bad Lip Reading,23,7350921,315713,4272,13396
18.10.05,Sony Pictures Entertainment,24,57727090,1283035,46554,138525
18.10.05,CinemaSins,1,4365050,82192,9881,10892
18.10.05,Tyler Oakley,24,1371526,56189,2819,4546
18.10.05,Vsauce2,27,1746363,58794,2236,5785
18.10.05,FoxStarHindi,24,47533824,804992,32610,48623
18.10.05,Red Bull,17,4472389,40974,995,1773
18.10.05,Warner Bros. Pictures,24,4019635,10523,1013,1037
18.10.05,Primitive Survival Tool,22,2122980,16788,1559,1946
18.10.05,CGP Grey,27,1352638,115101,4318,18327
18.10.05,TWICE JAPAN OFFICIAL YouTube Channel,10,12359711,387209,19903,34847
18.10.05,Janelle Monáe,10,2181178,64953,1246,3522
18.10.05,H3 Podcast Highlights,22,882028,19739,1000,1897
18.10.05,Ariana Grande`,10,4103272,241896,2324,16929
18.10.05,WatchMojo.com,24,2019017,16835,14878,8861
18.10.05,Tanya Burr,26,865423,49430,706,504
18.10.05,Amber Scholl,26,2775945,142382,3981,10356
18.10.05,FaZe Rug,20,2487714,149396,10249,25912
18.10.05,Kurzgesagt – In a Nutshell,27,3373574,176450,1783,12407
18.10.05,Papa Jake,24,5352705,68869,10428,25538
18.10.05,USA Gymnastics,17,578855,14793,183,739
18.10.05,MamaMiaMakeup,23,1307148,50344,1745,2507
18.11.05,Clash Royale,20,6142430,175223,6739,10127
18.11.05,Cobra Kai,24,378105,19998,395,4483
18.11.05,SamSmithWorldVEVO,10,2174315,148686,3725,7907
18.11.05,The Tonight Show Starring Jimmy Fallon,23,1524420,17892,1320,1472
18.11.05,TED,22,602939,37552,1259,1847
18.11.05,itsAlexClark,1,1152719,51086,864,4533
18.11.05,The Graham Norton Show,24,1240745,24222,351,818
18.11.05,TIME,25,1671635,18426,5891,3226
18.11.05,Skip and Shannon: UNDISPUTED,17,650544,5856,392,2968
18.11.05,Nintendo,20,1011250,34279,1816,9161
18.11.05,Jimmy Kimmel Live,23,1236415,13661,1829,1991
