product_id,product_name,aisle_id,department_id
36919,Garden Vegetable,67,20
36920,Farro Perlato,63,9
36922,Coffee Instant Espresso,26,7
36923,Trop50 No Pulp Orange Juice,31,7
36924,Organic Yellow Asian Pear,24,4
36926,Organic Sweet Potato Spirals,83,4
36929,"Milk, Vitamin D",84,16
36930,Taramosalata,67,20
36931,Artichoke Hearts In Water,81,15
36932,"Olives, Spanish, Manzanillas, Stuffed with Minced Pimiento",110,13
36933,Raw Tahini Seasame Seed Butter,88,13
36934,Cultured 1% Lowfat Buttermilk,84,16
36935,Pure Coconut Water with Peach & Mango,98,7
36936,Long Term Relationship Hair Conditioner for Long Hair,22,11
36938,Exhilarations Liquid Fabric Softener White Lavender & Sandalwood 32 Loads,75,17
36939,Exquisitely Rich 85% Dark Chocolate,45,19
36940,Chicken Culinary Stock,69,15
36941,Rock It Red Frozen Veggie and Fruit Pops,37,1
36942,Baked  Aged White Cheddar Rice and Corn Puffs,23,19
36943,Cinnamon Swirl Bagels,93,3
36944,All Natural Original Guacamole Mix,51,13
36945,Sponge Bottle Brush,82,18
36946,Uncured Canadian Bacon,106,12
36948,Rehab Lemonade Tea,64,7
36950,Stew Meat,7,12
36951,Organic White Tea,94,7
36952,Granola Cereal,121,14
36953,Free & Clear Automatic Dishwasher Detergent,74,17
36954,Original Dry Dog,40,8
36956,Stringless Sugar Snap Peas,123,4
36957,Hazelnut Meal/Flour Finely Ground,17,13
36959,Fruit Punch Burst Organic Quenchers,98,7
36960,"Cream Of Chicken Condensed Soup, 50% Reduced Sodium",69,15
36961,Pink Cripps Apple,24,4
36962,Dill Pickle Spears,110,13
36964,White Chocolate & Raspberry Protein Bar,3,19
36967,Cat Litter Deodorizer,41,8
36968,Organics Big Bird's Apple 100% Juice,98,7
36969,Happy Hips Grain Free Dog Food Chicken & Sweet Potato Stew Recipe,40,8
36970,5 Sugarfree Gum Wintermint Ascent,46,19
36972,Peach Fruit Nectar,98,7
36975,Alka-Seltzer Plus Cold Formula Orange Zest Effervescent,11,11
36976,Bananas + Apples Puree  2 (from 6 Months),92,18
36977,Soft Moisturizing Crème,127,11
36978,Animal Crackers,78,19
36981,Brownie Brittle Chocolate Chip,61,19
36982,Fun Size,45,19
36983,Olive Oil Kettle Cooked Potato Chips,107,19
36984,Villa Toscana Wine,28,5
36985,Omega-3 1000 g  Dietary Supplement,47,11
36987,"Anti-Perspirant & Deodorant, Gel, Men, Mountain Air",80,11
36988,Low Salt Ham,96,20
36991,Thin Ultra Always Ultra pads Overnight w/Flexi-Wings Feminine Care,126,11
36993,Chocolate Flavored Syrup,103,19
36994,Organic Graham Crunch Cereal,121,14
36995,Honey Roasted Cashews,117,19
36998,Microwavable Triple Cheese Macaroni & Cheese,4,9
36999,Mango Strawberry Granola Bar,3,19
37001,Gluten Free Rice Millet Bread,58,1
37002,Green Jalapeno Pepper Sauce,72,13
37003,"Organic Apples, Carrots and Parsnips Puree",92,18
37004,Whole Grain Thin Spaghetti Pasta,131,9
37006,Brioche Sandwich Buns,93,3
37007,"Tall Kitchen Bags, Drawstring, 13 Gal",60,17
37008,Hot Bean Dip with Jalapenos Peppers,51,13
37009,Honey Mustard & Onion Deli Style Pretzel Crisps,107,19
37010,Organic Veggie Italian Sausage,14,20
37011,Artichokes,83,4
37012,Chocolate Peppermint Stick Soymilk,90,7
37013,Honey Grahams,61,19
37016,Graham Cracker Pie Crust,105,13
37017,All Natural Chicken Tenderloins,49,12
37018,Young Chicken,35,12
37019,Dairy Free Gluten Free Cookie Dough Coconut Milk Frozen Dessert,37,1
37020,Three Cheese Asparagus Ravioli Refrigerated Pasta,12,9
37021,Go Organic-Cherry Hard Candies,45,19
37022,Plain Cultured Goat Milk Kefir,120,16
37026,Mane 'n Tail Original Conditioner,22,11
37027,Brazillian Keratin Therapy Conditioner,22,11
37029,Cream Cheese Spread,108,16
37030,Basil Pesto Sauce,9,9
37032,Hawaiian Hazelnut Flavored Coffee,26,7
37033,Non-Stick Parchment Paper,97,13
37035,Glass Cleaner With Ammonia,114,17
37036,Ultra Dawn Ultra Dishwashing Liquid Antibacterial Orange 21.6 Oz Dish Care,74,17
37037,Redseedless,24,4
37038,Organic Maca Chocolate Dietary Supplement,45,19
37040,Fanta Orange Soda,77,7
37041,Homestyle Light Italian Style Wedding Spinach & Meatballs in Chicken Broth,69,15
37042,Lowfat Peach Smoothie,120,16
37043,Chocolate Chip Energy Bar,100,21
37044,Basil Scented Counter Top Spray,114,17
37045,Calendula Oat Everyone Baby Wash,25,11
37046,Passata Biodynamic Tomato Puree,9,9
37047,Turbinado Cane Sugar Packets,17,13
37049,Caramel Double Chocolate Crunch Bar,65,11
37050,"Multi-Vitamin & Mineral, Gummy Bears, Fruit Flavors",47,11
37051,Smooth Sensation Body Lotion,127,11
37052,Natural Bliss Cinnamon Cream Coffee Creamer,53,16
37053,Just Mayo,72,13
37055,Organic Cheesy Ravioli,59,15
37058,Notes Cube,100,21
37059,Lemon & Lime Blossom Ocean Fresh Scent Disinfecting Wipes,114,17
37063,Natural Havarti Cheese,21,16
37065,Serrano Chile Peppers,83,4
37066,Original Cherry Orchard Yogurt,120,16
37067,Organic Banana,24,4
37068,24/7 Performance Clumping Litter,41,8
37069,Liquid Drain Cleaner,101,17
37070,Peeled Tomatoes,81,15
37071,"Herbal Tea, Caffeine Free, True Blueberry",94,7
37072,Select Tomato Basil Pasta Sauce,9,9
37074,Dairy Free Black & Bold Cold-Brew Coffee,26,7
37075,"Ale, Amber",27,5
37076,Alfabeto Alphabet Enriched Egg Pasta,131,9
37079,Oatmeal To Go Apples & Cinnamon Squares,100,21
37080,Vegan Hot & Sour Noodle Soup,69,15
37081,Snipped Chives,104,13
37082,Top Chef Barbecue Seasoned Steak with Red Potatoes Cafe Steamers,38,1
37084,Tostadas Caseras Amarillas,128,3
37085,Nexcare Waterproof Assorted Bandages,118,11
37086,Organic Tomato & Basil Pasta Sauce,9,9
37087,"Volume Triple Action Mousse, Maximum Hold",22,11
37089,Caribou Blend Coffee K-Cups,26,7
37091,"Shortbread, Highlanders, Pure Butter",61,19
37092,Rocky Road Slow Churned Ice Cream,37,1
37094,Sweet Spirulina Sprouted Bites,50,19
37096,Jet Puffed Miniature Marshmallows,17,13
37097,Butter Flavored Cooking Spray,97,13
37098,Granulated Garlic,104,13
37099,Chocolate Dipped Coconut Bars,3,19
37100,Dry Touch Sunscreen SPF 45 Posted 7/9/2013 Ultra Sheer Sunblock,73,11
37101,"Facial Tissue, Unbleached, 2-Ply",54,17
37103,Sparkling Peach,77,7
37104,Tortilla Strips,107,19
37106,Muscle Aches & Pain Reliever Caplets,133,11
37107,Ground Cumin,104,13
37108,Dust & Allergen Furniture Spray,114,17
37110,Real Cola,77,7
37111,Organic Chef's Blend Fingerling Potatoes,83,4
37112,Everything Hommus,67,20
37113,Brown Gravy Mix,5,13
37114,Sweets Jelly Beans,45,19
37115,Party Bag Kisses Milk Chocolate,45,19
37117,Health Elderberry Immune Defense Herbal Capsules - 60 CT,47,11
37119,Uncured Pepperoni,96,20
37120,Dill Weed,104,13
37121,100% Cacao Unsweetened Chocolate Baking Bar,17,13
37123,Organic Promise Sprouted Grains Cereal,121,14
37124,Melatonin 5 Mg Tablets,47,11
37130,70% Cacao Extra Bittersweet Chocolate,17,13
37131,Tomato Yellow Cherry,83,4
37132,Zero Mixed Berry,64,7
37133,Vegetable Eggroll,38,1
37135,Liquid Laundry Detergent Mountain Rain,75,17
37140,Gluten Free Pantry All Purpose Flour,97,13
37141,Dairy Free Coconut Milk Vanilla Yogurt Alternative,120,16
37142,50% Less Sodium Pinto Beans,59,15
37144,"Freshly Made. Filled with Creamy Ricotta, Aged Parmesan and Romano Cheeses Three Cheese Ravioletti",12,9
37145,Select Natural Applewood Smoked Turkey Breast,96,20
37147,Organic Soy Tempeh,14,20
37148,"Milk Chocolate Candies, Bonus Bag",45,19
37149,Sliced Van Gough Smoked Gouda Cheese,21,16
37151,Anderson Valley Pinot Noir,28,5
37152,Watermelon Fruit Drink,31,7
37156,Chile Verde Chicken,38,1
37157,Lemon Jel Dessert,105,13
37158,Chicken & Maple Breakfast Sausage,52,1
37159,Wasabi Sauce,66,6
37161,Blueberry Acai Yogurt,120,16
37162,Colossal Chocolate Chip Cookie,8,3
37163,Hummus Cucumber and Tomato Sandwich,13,20
37164,Salmon Dinner Classic Pate Cat Food,41,8
37165,Strawberry Remix Sugar-Free Gum,46,19
37166,Yogurt Mint Sauce,6,2
37167,Mustard Potato Salad,1,20
37168,Organic Coconut Sugar,97,13
37169,Organic Chocolate Pudding,71,16
37170,Pistachio Instant Pudding and Pie Filling,105,13
37172,Size 4 Diapers,56,18
37173,Light Sea Salt Plentils,107,19
37174,Medium Pitted California Ripe Olives,110,13
37175,Organic Gelatinized Maca Powder,94,7
37176,Diet Ginger Ale Soda,77,7
37178,Hawaiian Kettle Style Potato Chips Sweet Maui Onion,107,19
37179,Advantage Strawberry Shakes,65,11
37180,Original Almond Breeze Almond Cashew Milk,91,16
37182,Chinese Style Noodles,14,20
37184,Coldstone Sweet Cream,53,16
37185,Vienna Sausage,95,15
37186,"Soup, Japanese Style Noodles & Beef Flavored",69,15
37187,Mangos Organic Baby Food,92,18
37188,Organic Lori's Lemon Tea,94,7
37189,Maple Pork Sausage Links,106,12
37190,Krinkle Cut Buffalo Bleu Potato Chips,107,19
37191,Soup Bones Minis for Small Dogs Real Chicken & Veggies Flavor Chew Bones,40,8
37192,Smart Ground Original Veggie Protein Crumbles,14,20
37193,Shelled Edamame,116,1
37194,Peppermint Sugar-Free Gum,46,19
37195,Divines Filled Chocolates Caramel,100,21
37197,Elderflower & Rose Lemonade,77,7
37198,Raspberry Jel Dessert,37,1
37199,Falcon Blend Whole Bean Coffee,26,7
37201,Kalamata Hummus,67,20
37203,Flexible Straws,111,17
37204,Almond Milk Nog,91,16
37206,Pro-V Sheer Volume Shampoo,22,11
37207,Pizza Crust,105,13
37208,Salted Caramel Iced Coffee With Almond Milk,31,7
37209,GoBeyond Hibiscus Passion Kombucha Sorbet,37,1
37211,Overstuffed Italian Sausage Ravioli,59,15
37212,Caffeine Free Zero Calorie Cola,77,7
37213,Excellence 70% Cocoa Smooth Dark Chocolate Bar,45,19
37214,York Dark Chocolate Peppermint Patties,45,19
37215,100% Cranberry Juice,98,7
37218,Frozen Dark Sweet Cherries,116,1
37220,Organic Strawberry Fruit Spread,88,13
37221,Mocha Coffee,26,7
37223,"Candle, Meadows & Rain",101,17
37227,Deep Clean Facial Cleanser,73,11
37228,Mango Lowfat Kefir,120,16
37229,"Bathroom Tissue Softness & Strength, Double Rolls",54,17
37231,Georgia Pecan Pie Slices,119,1
37232,Mushroom & Cheese Swirls,42,1
37233,Macaroni & Beef,38,1
37234,Strawberry Apple Juice,31,7
37235,Sprout & Shine Cereal,121,14
37238,Vantage Choose-A-Size Regular Roll Towels,54,17
37239,Dark Chocolate Covered Almond Toffee,45,19
37241,Juice Grape 100% Pure,33,6
37242,Lindor Truffles White Chocolate With A Smooth Filing,45,19
37244,Farmer's Garden Salad,123,4
37245,Passata Di Pomodoro Al Basilico,9,9
37247,Instant Vanilla Pudding & Pie Filling,105,13
37248,2% Milk Velveeta,21,16
37249,Vanilla Bliss Ultra Moisturizing Shave Cream,55,11
37250,Cut Green Beans,116,1
37251,"Cauliflower, Broccoli & Red Peppers with Brown Rice in a Butter Sauce",116,1
37255,Light Creamy Alfredo Sauce,9,9
37256,Reusable Soup & Salad Containers with Lids,85,17
37257,Organic Sweetened Cranberries,117,19
37258,Butternut Squash Soup,1,20
37259,Smoked Wild Keta Peppered Salmon,15,12
37262,Original Bran Cereal,121,14
37263,Heavy Duty Foil 50 sq ft,85,17
37264,Traditional German Egg Pasta Thin Soup Noodles,131,9
37265,Balanced Breaks White Cheddar with Cashews & Cranberries Cheese Snacks,21,16
37266,Tater Treats Seasoned Shredded Potatoes,129,1
37270,Sweet Basil Pesto Sauce Mix,9,9
37273,Hawaiian Aloha Scent Car Air Freshener Vent Clip,101,17
37274,Tryst Black Bean Hummus,67,20
37275,Sofia Blanc De Blancs,134,5
37276,"Bar, Toffee & Almonds in Milk Chocolate",45,19
37277,"All Natural Gluten Free Green Chili, Cheese and Ranchero Sauce Egg White Omelette",52,1
37278,Sweet Olive Oil Torta Cracker,78,19
37279,Washable Disappearing Purple School Glue,87,17
37283,Homestyle Meatballs,34,1
37284,Shelled Pistachios Roasted And Salted,117,19
37285,Extra Nasal Strips,11,11
37286,Brown & Wild Ready Whole Grain Medley,4,9
37287,Bath & Kitchen Multi-Surface Cleaner,114,17
37288,Organic Black Plum,83,4
37289,Morning Mish Mash Blueberry Oats & Quinoa Snack,92,18
37290,Ultra Clean Breeze Liquid Fabric Conditioner 150 Loads,75,17
37291,Peppermints,46,19
37294,Red Apple Bites Multi Pack Healthy Snacks,123,4
37296,Itallian Entrees Spicy Marinara Penne Pasta,59,15
37297,Brown & Red Rice With Chia & Kale,4,9
37298,"Energy B-Complex, Tablets",47,11
37299,Ice Cream Toppers Nut Topping,103,19
37300,Bone Broth Protein Turmeric,100,21
37301,Boss Hog Italian Sausage Pizza,79,1
37303,Chipotle Chili Pepper,104,13
37306,Take & Bake Multigrain Loaf,112,3
37307,Organic Asian Chopped Salad Kit,100,21
37311,Whole Frozen Strawberries,116,1
37314,Gold Digital Pregnancy Test,6,2
37315,Fresh Hen Turkey,49,12
37316,Vanilla Oval Wafers,61,19
37317,Wonderful 100% Pomegranate Juice,31,7
37318,2nd Foods Pears,92,18
37319,Chili Garlic Hot Sauce,72,13
37320,Sours Jelly Beans,45,19
37322,Organic Gluten-Free Apple Rice Cakes,92,18
37323,Golden Sweet Corn Muffin Mix,105,13
37324,with Twist Ties Sandwich & Storage Bags,85,17
37327,Twisted Greens,98,7
37330,Pure Cane Washed Raw Sugar,17,13
37331,Mild Casera Salsa,51,13
37332,Almond Breeze Unsweetened Vanilla Almond Milk,91,16
37334,Trapper Creek Organic Decaf Blend Whole Bean Coffee,31,7
37335,Thin Whole Wheat Sandwich Buns,128,3
37336,Gluten Free Mushroom Ravioli,38,1
37337,Kalamata Olive Tapenade,67,20
37341,Fly Ribbon,87,17
37343,"Kefir, Nonfat, with FOS, Organic, Vanilla",120,16
37344,Vitamin D3 Cholecalciferol 1000 IU,47,11
37345,Organic Edible Pansies,83,4
37346,Propolis Spray,47,11
37347,V-Fusion Strawberry Banana Vegetable & Fruit 100% Juice,98,7
37349,Licorice,45,19
37350,Lilac Votive,101,17
37351,Arnica 30C Pellets Tubes,133,11
37352,Tikka Masala Indian Cooking Sauce,76,6
37354,Flour Tortillas Soft Taco,128,3
37355,Organic Extra Virgin Coconut Oil,19,13
37357,"Natural Laundry Detergent, Free & Clear 33",75,17
37358,Frozen Limeade Concentrate,113,1
37359,"Toothpaste, All-One, Peppermint",20,11
37361,Strawberry Cream Fruitfull Bar,37,1
37362,"Meal Replacement Shake, Cocoa Fudge",65,11
37363,Grain Free Gravy Beef & Spinach In Gravy Natural Dog Food,40,8
37364,Sparkling Apple Cranberry 100% Juice,98,7
37366,Stadium Style Cooked Bratwurst,106,12
37370,Biscuits Maple Sausage,52,1
37371,Homestyle Ranch,89,13
37372,Homestyle (101744) Meatballs,34,1
37374,Cherubs Tomatoes,83,4
37376,Grands! Homestyle Buttermilk Biscuits,105,13
37377,No Sugar Added Applesauce,99,15
37378,T/Gel Therapeutic Shampoo Original Formula,22,11
37379,Pasta Sides Chipotle Side Meal,4,9
37380,Sweet Mini Peppers,83,4
37381,Burts Thick Cut Potato Chips,107,19
37382,Organic Low Fat Minestrone Soup,69,15
37383,Pert Plus Classic Clean 2 in 1 Shampoo and Conditioner,22,11
37384,Mustard (Ground),104,13
37385,Organic Red Kale,83,4
37387,Classic Honey Wheat Bread,112,3
37388,Cream Top Blueberry Yogurt,120,16
37389,Whispering Angel Rosé,6,2
37391,Raw Protein and Greens Chocolate Organic Plant Formula Powder,65,11
37394,Sparkling Brut France,134,5
37397,Advance Revival Nail Polish Remover,132,11
37400,Organic Tangerine,98,7
37401,Rapid Relief Zinc Oxide Diaper Rash Cream,6,2
37402,Original Pancake Syrup,29,13
37404,Peach Mango Unsweetened Soft Drink Mix,90,7
37407,"Moroccan Seasoned Chicken Stew, Organic",38,1
37408,Italian-Style Entrées Meat Sauce Gemelli Pasta,4,9
37409,50% Less Sodium Chicken Broth,69,15
37410,Vanilla Snowflake Goat's Milk Ice Cream,37,1
37411,Saaa-Wheat! Organic Bread,112,3
37412,Sinus & Allergy Nasal Spray,11,11
37413,Bacon Bleu Chopped Salad Kit,123,4
37416,Honeycrisp Apple Cider,98,7
37417,Gluten Free Pretzel Twists,107,19
37418,Mojo Chocolate Almond Coconut Bar,3,19
37420,Gingerbread Spice Herbal Tea,94,7
37421,One Smart Blend Classic Ground-Beef & Brown Rice Entree Adult Dog Food,40,8
37422,Classic Italian Style Meatballs,34,1
37423,Extra Crispy for Chicken Seasoned Coating,5,13
37424,Cherry/ Apple/ Chia Fruit Bar,100,21
37425,Cafe Steamers Cajun Style Chicken & Shrimp,38,1
37427,Chunk Bleu Cheese Dressing and Dip,89,13
37428,2-Ply White Dinner Napkins,54,17
37431,Chocolate Chip Cookie Dough Tube,105,13
37432,Lunchables Turkey & Low Fat Cheddar Cheese Meal Combinations,13,20
37433,Organic Flax Paks Flax Seeds,97,13
37434,Coconut Oil Cooking Spray,19,13
37435,Diced Green Beans,92,18
37436,Kit Kat & Reese's Assorted Miniatures,45,19
37437,Strike Anywhere Penny Size Matches,87,17
37439,Sourdough English Muffin,93,3
37440,Ginger & Turmeric Organic Herbal Tea,94,7
37441,Spaghettini,131,9
37442,Vegan Egg,86,16
37445,Ultra Strength 1000 Assorted Berries Antacid/Calcium Supplement Chewable Tablets,70,11
37446,Gentle Detox for the Whole Body,47,11
37447,Cheese Natural Medium Cheddar,21,16
37449,Natural Muenster Cheese,21,16
37450,Falafel Balls,13,20
37452,Chicken Fettuccini Alfredo,38,1
37453,Deep Italian Roast Whole Bean Coffee,26,7
37454,Talenti Tahitian Vanilla Bean Gelato Pop,37,1
37455,Smoked Ham,13,20
37456,With Garlic Black Bean Sauce,66,6
37457,Tip N' Grind Whole Black Peppercorns,104,13
37458,Crushed Red Peppers,104,13
37459,Grade A Creme Fraiche Culinary Creme,36,16
37460,No Sugar Added Variety Fruit Bars,37,1
37461,Pomodoro Basilico Pasta Sauce,9,9
37462,Brown Rice Pasta Spirals,131,9
37464,Apple Cinnamon Instant Oatmeal,130,14
37465,Original Bomb Pops Ice Pops,37,1
37466,Pinot Griis Oregon 2012,62,5
37467,Southwestern Seasoned Chicken Breast Strips,34,1
37468,Rich and Creamy Vanilla Frosting,97,13
37469,Gemelli  No. 97,131,9
37472,Green Chile Hummus,67,20
37473,NOTICEables Gain Original & Fresh Linen Scented Oil Refill,101,17
37474,Chicken Jerky Strips Dog Treats,40,8
37475,Moist Supreme Cake Mix Classic White,105,13
37477,Low Sodium Soy Sauce,66,6
37478,Gluten Free Whole Grain Hamburger Buns 4 Count,43,3
37479,April Fresh® Liquid Fabric Softner,75,17
37482,Loofah Complexion Discs,25,11
37483,Full Flavor Molasses,29,13
37485,Brown Sugar Hickory Baked Beans,59,15
37486,"Organic Nonfat Yogurt, Peach",120,16
37487,Pure Leaf Unsweetened Iced Tea,94,7
37488,Health Loaf,112,3
37489,Kale Salad,123,4
37490,Wholesome Organic Powdered Sugar,17,13
37492,Cranberry Blueberry Juice Blend,98,7
37493,Bolillo Rolls,43,3
37496,Organic Deep Dark Sea Salt Chocolate,45,19
37497,Organic Elxir Protein Coconut Vanilla Chai,64,7
37499,"Sauce, Duck, All Natural, Jar",66,6
37500,Fresh Cut Sliced Beets,81,15
37502,French Onion Veggie Dip,67,20
37504,Green & Crisp Premium Garden,123,4
37506,Free Ride Hibiscus Brew Herbal Refresher,31,7
37507,Maximum Strength Tablets Acid Reducer,70,11
37508,0% Fat Organic Greek Vanilla Yogurt,120,16
37509,Light Chicken Noodle Soup,69,15
37510,Steamfresh Lightly Sauced Broccoli With Cheese Sauce,116,1
37511,Organic Cookies & Cream Ice Cream,37,1
37514,Organic Maple Stroopwafels Cookies,61,19
37515,Olive Bruschetta,67,20
37516,"Barbecue Sauce, Kansas City",72,13
37517,Natural Honey Creamy Peanut Butter,88,13
37518,Ground Cardamom,104,13
37519,First Essentials Bottles Silicone Medium Flow,82,18
37520,Indoor Cat Food,41,8
37521,Lavender Hand & Body Lotion,25,11
37522,Handcrafted French Pot Ice Cream Toffee Chocolate Chip,37,1
37523,Bar Chocolate Salty,45,19
37524,Fresh Mozzarella Ball,2,16
37527,Chocolate Dipped Almond Biscotti,61,19
37528,Organic Kale Salad with Red Cabbage and Carrots,123,4
37529,Skinny Girl Organic Stevia Sweetener,17,13
37530,Organic Pale Ale,27,5
37531,Five Star Chocolate Bar Peanut,45,19
37534,Unprocessed Wheat Bran,17,13
37536,Taquitos Steak & Cheese,129,1
37537,Tea Lights Candle,101,17
37538,Organic Sweet Pea,123,4
37541,Classic Iceberg Salad Mix,123,4
37542,Orange Juice with No Pulp,31,7
37543,Spiced Rum,124,5
37544,Eggplant Appetizer,67,20
37545,One Step Fresh Citrus Multi-Surface Floor Cleaner,114,17
37546,Sponge Cosmetic Wedges,132,11
37547,Replenish Juicing Greens,123,4
37548,Gluten Free Free Corn Spaghetti Style Pasta,131,9
37549,Chocolate Cake Mix,105,13
37552,Sparkling Blackberry Juice,98,7
37553,Iced Coffee Lightly Sweet,26,7
37555,Oatmeal Cranberry Place & Bake Cookie Dough,105,13
37557,Green Clary Sage & Citrus All-Purpose Cleaner,114,17
37559,Fish Fillets,33,6
37560,4% Milkfat Small Curd  Cottage Cheese,108,16
37561,Artichoke Lemon Pesto,67,20
37562,Rainbow Roll,6,2
37563,Coconut Milk Yogurt Alternative Mango Flavor,120,16
37564,Hardwood Smoked Lower Sodium Bacon,106,12
37565,Sharp Cheddar Spreadable Cheese,2,16
37568,Traditional Lenticchie Sicilian Lentil Soup,69,15
37569,Wheat Thins Spicy Buffalo Crackers,78,19
37570,"Ice Cream, Super Premium, Dutch Chocolate",37,1
37571,Color Preserve Shine Shampoo,22,11
37572,Vitamin B6 100 mg Tablets,47,11
37573,"Chimichanga, Steak & Cheese",129,1
37574,Vegetable Tikka Masala,76,6
37576,Chunk Light Tuna in Water,95,15
37577,Hardwood Floor Polish 4-In-1,114,17
37579,Almond Paste,17,13
37580,Reduced Fat Alfredo Pasta Sauce,9,9
37582,Cafe Latte Non Dairy Frozen Dessert Bars,37,1
37586,Whole Grain Oat Flour,17,13
37588,Extreme Scoopable Litter Scented,41,8
37590,Tropical Twist Sugar Free Gum,46,19
37591,Lightly Salted Tortilla Strips,89,13
37592,Cherry Zero Cola,77,7
37594,French Vanilla Yogurt,120,16
37599,Neon Clip Large,85,17
37600,Organic Kettle Corn,23,19
37602,Mexican Coffee,26,7
37603,Rustic Bread,112,3
37604,Spring & Renewal Detergent,75,17
37606,White Quilted Napkins,54,17
37607,Packaged Organic Blueberries,123,4
37609,Extra Crispy Tator Tots,129,1
37611,Spaghetti with Meatballs,38,1
37613,Santa Fe Rice and Beans,38,1
37615,Veggie Pick Ups Diced Carrots,92,18
37616,Natural Brown Rice,63,9
37617,Nourish Lotion with Pump,102,18
37618,Calm Banana Pumpkin Coconut Blackberry Vanilla Passion Flower Chia,92,18
37619,Light Vegetable Oil Spread,36,16
37620,Chia Sweet Peach Smoothie,31,7
37622,Chocolate Mocha Premium Hot Cocoa Mix,90,7
37625,Guacamole Authentic,67,20
37626,Oatmeal Raisin Bite-lettes,8,3
37629,Clamato Tomato Cocktail,98,7
37630,Boneless & Skinless Wild Alaskan Sockeye Salmon,95,15
37634,Toilet Bowl Cleaner with Bleach Rain Clean,114,17
37635,Chili with Beans,59,15
37636,Hit The Trail Mix,125,19
37637,Pure Cane Confectioners Powdered Sugar,17,13
37638,Lentils with Onion,59,15
37640,Consomme Chicken Cubes,69,15
37642,Ccnut Raw Cocoaminos,72,13
37643,Light & Fit Greek Nonfat Yogurt Peach,120,16
37644,Mango Hair Wash,22,11
37645,Original Flavor Bean Dip,51,13
37646,Organic Gala Apples,24,4
37647,Creamline Milk,84,16
37648,Potato Starch Flour,17,13
37649,Regular Pizza Sauce,9,9
37650,Organic Coconut Milk Caramel Sea Salt,45,19
37654,Butter with Canola Oil Spread,36,16
37655,Thicker Style Hot Barbecue Sauce,5,13
37656,Fresh Fruit Tart,8,3
37658,Snack Pack Mini Classic,67,20
37663,Tropical Punch Soft Drink Mix,90,7
37664,Organic Sliced Provalone Cheese,21,16
37665,"Splits\"" Pretzels Original",107,19
37666,Sweet baby Cukes Persian Cucumbers,83,4
37668,American Slices 2%,21,16
37669,Triple Nut Temptation Dark Chocolate Caracas Bar,45,19
37671,Blueberry with Whole Grains Yogurt Blends,92,18
37673,Organic Whole Rosemary,104,13
37674,Sweet Tangerine Positive Energy Tea,94,7
37675,Dark Chocolate Cinnamon Pecan Bars,3,19
37677,Natural Hand Sanitizer,25,11
37680,Bakery Gourmet Mini Lemon Bites,8,3
37681,Tortilla Crusted Fish,38,1
37682,Concord Grape Spread,88,13
37685,Orange Cream Gourmet Soda,77,7
37686,Delights Super Moist German Chocolate Cake Mix,105,13
37687,Organic Spring Mix,123,4
37688,Loose Traditional Mate,94,7
37689,Everyday Soak Proof Bowls,54,17
37690,Calypso Fresh 2X Concentrated ScentSations 166 Loads Liquid Laundry Detergent,75,17
37691,Almond Dark Chocolate,45,19
37692,Horseradish Cheddar Cheese,2,16
37693,Classic Blend Vegan Shreds Cheese,21,16
37695,"Hybrid Advance Triple Blade Disposable System Razor for Men,",55,11
37696,Strengthening Nail Polish Remover,132,11
37701,Baby Romaine,116,1
37705,Carrot Kombucha,31,7
37707,Tangerine Citrus African Black Soap,25,11
37708,Sliced Multi-Grain Bread,112,3
37709,Dairy Free Semi Sweet Baking Chips,17,13
37710,Trail Mix,125,19
37711,"Valdosta Pecans With Cranberries, Black Pepper & Orange Zest",117,19
37713,"Lasagna, Roasted Vegetable",38,1
37714,Natural Calm Plus Calcium,47,11
37717,"Quinoa, 100% Whole Grain, Organic",63,9
37718,Blueberry Whole Milk Yogurt Pouch,120,16
37719,Organic Licorice Root Herbal Tea,94,7
37720,Quilted Napkins,54,17
37722,Gluten Freen Original Rice Pudding,71,16
37723,RAW Probiotics Men,70,11
37724,Organic Edensoy Extra Original Soy Milk,91,16
37725,Rice Sides Cheddar Broccoli,4,9
37727,Organic Pears Level 1 Baby Food,92,18
37728,Dips Original Ranch Mix,89,13
37729,Coconut Water & Pineapple Fruit,37,1
37730,Vintner's Reserve Syrah Wine,28,5
37731,Chocolate Bars Minis Mix Variety Pack,45,19
37732,Organic Pears Baby Food,92,18
37733,Uncured Pepperoni Mini Pizza Bagels Frozen Snacks,79,1
37734,Lemon Bars,8,3
37736,Original Glazed Doughnuts,93,3
37737,Carb Smart Fudge Bar,37,1
37738,Organic Raw Love Bar,3,19
37739,Sea Salt & Vinegar Potato,107,19
37740,Organics Chicken & Brown Rice Formula For Dogs,40,8
37741,Compostable Cleaning Wipes,114,17
37742,"100% Juice Apple Juice, No Sugar Added",98,7
37743,"Hydro Towel, Exfoliating",25,11
37744,Fresh Cut Whole Leaf Spinach,81,15
37745,Honey Wheat English Muffins,93,3
37746,"Potato Chips, Kettle Cooked, Sweet Maui Onion",107,19
37748,Mars Chocolate Variety Pack,45,19
37749,Organic Buckwheat Flour,17,13
37750,Special Dark Cocoa,17,13
37751,Clean Care Bath Tissue Rolls,54,17
37752,Dinner Rolls,43,3
37753,Roasted Creamy Almond Nut Butter,88,13
37754,Organic Blended Raspberry Whole Milk Greek Yogurt,120,16
