prod_id,quan_in_stock,sales
6133,294,12
6134,22,10
6135,498,10
6136,271,17
6137,187,20
6138,13,10
6139,264,14
6140,100,18
6141,479,14
6142,291,13
6143,95,9
6144,495,6
6145,172,16
6146,180,6
6147,451,15
6148,402,20
6149,427,19
6150,397,13
6151,301,18
6152,372,3
6153,162,7
6154,96,12
6155,144,5
6156,75,15
6157,458,7
6158,242,20
6159,214,9
6160,486,10
6161,495,12
6162,424,11
6163,361,22
6164,288,17
6165,446,11
6166,359,5
6167,58,4
6168,132,5
6169,372,4
6170,323,10
6171,232,6
6172,350,15
6173,113,18
6174,328,14
6175,345,13
6176,286,15
6177,8,19
6178,295,20
6179,187,12
6180,435,9
6181,192,6
6182,489,7
6183,306,12
6184,355,11
6185,84,11
6186,451,12
6187,430,6
6188,42,17
6189,193,10
6190,144,10
6191,28,10
6192,188,21
6193,67,13
6194,389,8
6195,477,25
6196,13,11
6197,248,15
6198,35,12
6199,145,8
6200,119,15
6201,358,11
6202,378,9
6203,470,8
6204,472,6
6205,206,9
6206,314,12
6207,257,11
6208,214,14
6209,109,13
6210,445,22
6211,149,6
6212,301,13
6213,433,16
6214,456,4
6215,155,9
6216,17,21
6217,406,13
6218,84,10
6219,59,5
6220,99,17
6221,228,12
6222,87,4
6223,287,9
6224,295,16
6225,477,15
6226,263,10
6227,309,9
6228,225,19
6229,298,17
6230,454,13
6231,345,19
6232,156,7
6233,332,17
6234,314,16
6235,127,16
6236,38,6
6237,128,17
6238,385,13
6239,252,12
6240,237,4
6241,329,8
6242,402,1
6243,38,12
6244,261,8
6245,357,15
6246,193,13
6247,279,7
6248,262,13
6249,277,9
6250,338,12
6251,362,6
6252,5,13
6253,426,26
6254,148,28
6255,301,15
6256,403,5
6257,412,10
6258,109,16
6259,127,11
6260,210,18
6261,63,7
6262,472,11
6263,366,4
6264,396,15
6265,286,12
6266,494,12
6267,434,20
6268,414,8
6269,378,27
6270,186,6
6271,151,6
6272,206,10
6273,87,7
6274,189,5
6275,468,5
6276,444,11
6277,383,13
6278,246,13
6279,206,16
6280,160,12
6281,84,18
6282,67,12
6283,165,3
6284,10,9
6285,215,8
6286,466,20
6287,413,10
6288,126,5
6289,74,21
6290,40,9
6291,337,16
6292,138,8
6293,12,11
6294,202,16
6295,33,7
6296,298,13
6297,195,19
6298,467,12
6299,212,6
6300,73,16
6301,152,7
6302,364,16
6303,280,10
6304,239,11
6305,52,15
6306,247,9
6307,183,24
6308,436,7
6309,494,14
6310,389,11
6311,95,9
6312,78,7
6313,456,17
6314,260,12
6315,88,10
6316,171,9
6317,225,17
6318,1,10
6319,298,12
6320,300,11
6321,41,0
6322,134,5
6323,438,22
6324,53,27
6325,337,12
6326,471,11
6327,352,8
6328,32,4
6329,438,24
6330,63,0
6331,105,21
6332,90,3
6333,428,7
6334,385,7
6335,330,3
6336,480,11
6337,132,13
6338,12,22
6339,415,11
6340,125,24
6341,401,10
6342,10,18
6343,204,14
6344,357,13
6345,270,12
6346,292,10
6347,28,12
6348,496,7
6349,293,8
6350,326,20
6351,295,16
6352,335,10
6353,461,12
6354,233,16
6355,389,9
6356,297,17
6357,204,16
6358,241,19
6359,329,24
6360,141,7
6361,305,23
6362,434,7
6363,232,7
6364,232,7
6365,319,6
6366,61,14
6367,211,16
6368,451,18
6369,73,7
6370,126,23
6371,76,14
6372,475,6
6373,136,18
6374,280,3
6375,332,4
6376,407,27
6377,72,20
6378,360,17
6379,402,8
6380,366,12
6381,186,13
6382,197,6
6383,200,13
6384,146,10
6385,430,14
6386,89,22
6387,443,14
6388,134,7
6389,330,17
6390,271,10
6391,276,9
6392,134,19
6393,205,10
6394,7,25
6395,366,11
6396,23,7
6397,68,11
6398,77,7
6399,475,6
6400,142,8
6401,204,8
6402,51,20
6403,117,10
6404,341,18
6405,332,4
6406,449,13
6407,247,13
6408,404,8
6409,309,16
6410,149,8
6411,269,8
6412,495,12
6413,346,9
6414,470,12
6415,140,12
6416,276,20
6417,58,19
6418,83,15
6419,410,12
6420,389,19
6421,355,16
6422,185,14
6423,22,9
6424,60,2
6425,192,7
6426,389,7
6427,83,14
6428,261,5
6429,467,4
6430,58,14
6431,404,8
6432,170,12
6433,110,10
6434,20,21
6435,11,13
6436,442,9
6437,469,10
6438,258,9
6439,346,7
6440,278,7
6441,407,12
6442,115,12
6443,272,14
6444,253,14
6445,84,13
6446,413,19
6447,28,23
6448,143,12
6449,497,26
6450,438,14
6451,32,11
6452,351,11
6453,122,9
6454,55,9
6455,411,9
6456,315,15
6457,444,7
6458,495,19
6459,76,12
6460,410,12
6461,53,10
6462,480,15
6463,80,13
6464,163,7
6465,500,2
6466,91,11
6467,105,19
6468,469,12
6469,350,9
6470,452,10
6471,246,10
6472,257,12
6473,66,15
6474,18,11
6475,9,28
6476,151,16
6477,431,4
6478,37,11
6479,294,9
6480,428,4
6481,475,12
6482,326,11
6483,278,6
6484,97,15
6485,382,12
6486,189,11
6487,413,12
6488,325,8
6489,183,16
6490,489,19
6491,235,6
6492,237,22
6493,468,17
6494,316,19
6495,401,15
6496,468,6
6497,408,6
6498,5,8
6499,436,25
6500,257,16
6501,457,17
6502,182,9
6503,13,6
6504,23,20
6505,200,14
6506,23,6
6507,174,16
6508,131,15
6509,60,8
6510,468,12
6511,58,8
6512,35,8
6513,294,15
6514,337,15
6515,132,6
6516,175,15
6517,25,13
6518,44,11
6519,0,3
6520,209,11
6521,33,9
6522,236,16
6523,446,9
6524,1,15
6525,51,24
6526,346,18
6527,469,8
6528,459,10
6529,352,4
6530,405,4
6531,216,16
6532,309,17
6533,87,20
6534,230,6
6535,332,14
6536,287,20
6537,253,7
6538,5,6
6539,419,16
6540,313,12
6541,474,20
6542,477,12
6543,348,19
6544,268,13
6545,313,11
6546,481,9
6547,444,6
6548,339,7
6549,25,17
6550,445,26
6551,47,9
6552,58,14
6553,180,14
6554,494,12
6555,59,6
6556,232,12
6557,340,6
6558,28,10
6559,190,7
6560,191,10
6561,434,16
6562,407,16
6563,0,12
6564,20,15
6565,136,15
6566,333,8
6567,308,10
6568,389,21
6569,339,16
6570,226,10
6571,201,13
6572,313,10
6573,203,25
6574,49,17
6575,80,2
6576,15,14
6577,29,20
6578,24,16
6579,354,4
6580,54,9
6581,469,13
6582,402,12
6583,113,15
6584,148,10
6585,395,7
6586,173,6
6587,380,9
6588,234,8
6589,202,14
6590,70,11
6591,426,11
6592,135,10
6593,477,11
6594,427,9
6595,156,11
6596,113,7
6597,259,7
6598,464,6
6599,1,0
6600,97,21
6601,190,7
6602,203,4
6603,410,16
6604,393,9
6605,252,8
6606,491,5
6607,408,3
6608,282,10
6609,15,18
6610,262,5
6611,337,7
6612,484,22
6613,163,10
6614,450,8
6615,132,13
6616,58,15
6617,123,16
6618,12,9
6619,292,11
6620,325,13
6621,82,9
6622,218,15
6623,460,17
6624,59,18
6625,144,18
6626,115,15
6627,172,3
6628,403,8
6629,79,11
6630,174,17
6631,0,7
6632,269,5
6633,377,17
6634,411,9
6635,161,14
6636,129,16
6637,402,9
6638,69,6
6639,411,9
6640,417,13
6641,332,5
6642,248,16
6643,401,15
6644,496,7
6645,197,18
6646,32,8
6647,53,9
6648,320,16
6649,44,7
6650,346,10
6651,144,12
6652,127,13
6653,64,9
6654,104,21
6655,187,22
6656,208,11
6657,220,9
6658,360,11
6659,111,16
6660,299,2
6661,33,13
6662,112,16
6663,68,14
6664,410,14
6665,22,3
6666,230,16
6667,39,13
6668,425,14
6669,300,19
6670,450,9
6671,342,9
6672,131,6
6673,197,17
6674,242,14
6675,127,14
6676,395,3
6677,275,7
6678,181,5
6679,215,5
6680,320,8
6681,26,14
6682,360,11
6683,447,19
6684,91,17
6685,465,15
6686,134,18
6687,299,6
6688,184,25
6689,494,12
6690,410,8
6691,484,7
6692,26,9
6693,21,11
6694,51,7
6695,437,10
6696,44,18
6697,282,12
6698,476,6
6699,470,16
6700,81,15
6701,425,8
6702,311,16
6703,213,21
6704,122,25
6705,52,15
6706,340,13
6707,17,4
6708,327,18
6709,20,17
6710,233,10
6711,146,3
6712,47,19
6713,92,12
6714,93,13
6715,138,13
6716,56,8
6717,227,9
6718,438,8
6719,241,15
6720,220,9
6721,348,8
6722,224,22
6723,246,7
6724,370,12
6725,276,9
6726,183,11
6727,414,11
6728,57,17
6729,158,10
6730,383,8
6731,138,21
6732,83,13
6733,193,18
6734,351,13
6735,206,15
6736,246,9
6737,191,9
6738,223,3
6739,73,6
6740,212,35
6741,456,18
6742,219,12
6743,260,7
6744,48,6
6745,313,12
6746,398,15
6747,105,13
6748,39,15
6749,336,29
6750,347,5
6751,260,12
6752,183,2
6753,71,6
6754,6,14
6755,52,15
6756,347,6
6757,189,14
6758,466,9
6759,405,11
6760,347,10
6761,349,12
6762,43,18
6763,430,8
6764,42,7
6765,395,8
6766,135,16
6767,289,11
6768,85,18
6769,359,5
6770,362,10
6771,297,12
6772,315,11
6773,81,15
6774,56,17
6775,363,10
6776,394,6
6777,455,3
6778,469,10
6779,433,12
6780,290,7
6781,316,15
6782,193,9
6783,474,18
6784,387,10
6785,199,6
6786,25,11
6787,234,16
6788,388,7
6789,492,24
6790,138,20
6791,235,29
6792,340,11
6793,181,1
6794,164,10
6795,383,11
6796,75,7
6797,300,16
6798,171,9
6799,161,6
6800,158,15
6801,32,4
6802,459,19
6803,473,10
6804,113,18
6805,15,7
6806,336,4
6807,6,8
6808,471,9
6809,305,16
6810,440,7
6811,260,16
6812,120,15
6813,133,13
6814,233,5
6815,6,10
6816,332,19
6817,259,12
6818,240,18
6819,220,17
6820,250,6
6821,378,7
6822,455,10
6823,89,23
6824,59,9
6825,119,26
6826,473,5
6827,135,15
6828,419,7
6829,143,22
6830,296,16
6831,76,13
6832,176,13
6833,254,4
6834,48,10
6835,289,6
6836,269,5
6837,384,18
6838,296,13
6839,239,5
6840,188,24
6841,236,20
6842,500,15
6843,309,21
6844,369,17
6845,233,12
6846,315,11
6847,200,11
6848,493,20
6849,55,14
6850,421,21
6851,242,13
6852,434,16
6853,375,13
6854,332,11
6855,493,12
6856,494,11
6857,304,11
6858,127,18
6859,412,15
6860,448,17
6861,424,13
6862,489,12
6863,123,20
6864,178,11
6865,36,5
6866,412,11
6867,447,9
6868,421,7
6869,208,19
6870,186,11
6871,109,11
6872,444,16
6873,186,12
6874,418,16
6875,312,22
6876,420,12
6877,233,18
6878,12,11
6879,412,16
6880,289,12
6881,434,11
6882,153,16
6883,222,12
6884,308,9
6885,486,31
6886,215,11
6887,302,3
6888,289,20
6889,343,5
6890,214,11
6891,236,15
6892,266,5
6893,202,16
6894,359,16
6895,444,9
6896,239,10
6897,271,13
6898,391,17
6899,160,16
6900,479,10
6901,77,12
6902,269,14
6903,422,8
6904,264,17
6905,187,10
6906,234,16
6907,184,15
6908,421,12
6909,247,8
6910,95,16
6911,209,9
6912,180,21
6913,249,11
6914,431,17
6915,489,15
6916,234,9
6917,146,16
6918,291,19
6919,23,11
6920,489,15
6921,4,12
6922,259,7
6923,255,12
6924,207,18
6925,118,13
6926,199,4
6927,447,6
6928,389,11
6929,89,13
6930,106,13
6931,368,13
6932,167,10
6933,376,8
6934,290,13
6935,432,7
6936,62,9
6937,24,15
6938,115,18
6939,483,6
6940,271,5
6941,211,19
6942,192,10
6943,452,11
6944,460,11
6945,122,16
6946,440,12
6947,194,15
6948,269,12
6949,230,3
6950,217,22
6951,257,12
6952,235,11
6953,477,9
6954,12,8
6955,443,12
6956,95,12
6957,211,15
6958,389,12
6959,485,15
6960,301,15
6961,496,16
6962,352,8
6963,469,11
6964,371,11
6965,142,11
6966,400,17
6967,433,17
6968,166,12
6969,14,13
6970,416,11
6971,438,12
6972,225,6
6973,107,14
6974,389,12
6975,185,16
6976,230,9
6977,329,11
6978,379,10
6979,499,7
6980,59,5
6981,96,16
6982,256,13
6983,295,16
6984,73,12
6985,269,10
6986,237,16
6987,168,21
6988,480,6
6989,126,16
6990,152,15
6991,281,12
6992,121,7
6993,4,12
6994,249,8
6995,492,10
6996,146,12
6997,148,11
6998,425,7
6999,312,12
7000,163,19
7001,341,13
7002,250,9
7003,389,19
7004,448,13
7005,138,11
7006,73,17
7007,178,10
7008,468,6
7009,453,20
7010,177,10
7011,26,7
7012,48,10
7013,433,15
7014,321,3
7015,122,3
7016,202,13
7017,58,10
7018,290,5
7019,181,11
7020,184,11
7021,442,3
7022,463,11
7023,306,4
7024,446,17
7025,211,21
7026,298,8
7027,92,5
7028,360,2
7029,223,11
7030,405,11
7031,23,17
7032,63,19
7033,154,8
7034,412,11
7035,11,7
7036,292,3
7037,485,23
7038,189,12
7039,259,15
7040,438,13
7041,366,11
7042,286,4
7043,487,4
7044,299,19
7045,106,10
7046,108,10
7047,0,13
7048,165,10
7049,398,25
7050,182,2
7051,350,25
7052,340,10
7053,144,5
7054,155,1
7055,286,16
7056,356,10
7057,454,21
7058,378,13
7059,216,9
7060,176,22
7061,282,12
7062,239,8
7063,239,6
7064,436,9
7065,150,5
7066,251,24
7067,228,16
7068,135,18
7069,440,11
7070,488,16
7071,72,16
7072,306,15
7073,273,13
7074,59,7
7075,104,10
7076,380,7
7077,167,18
7078,104,19
7079,44,19
7080,64,10
7081,286,13
7082,394,6
7083,404,16
7084,431,12
7085,49,6
7086,189,14
7087,286,13
7088,2,12
7089,67,15
7090,1,11
7091,179,14
7092,349,14
7093,241,13
7094,419,11
7095,285,14
7096,391,16
7097,169,11
7098,12,8
7099,26,15
7100,108,8
7101,0,20
7102,99,13
7103,414,4
7104,273,25
7105,158,16
7106,18,6
7107,153,14
7108,325,14
7109,123,19
7110,197,10
7111,390,5
7112,410,8
7113,91,20
7114,293,8
7115,340,8
7116,141,7
7117,483,11
7118,126,8
7119,143,13
7120,50,8
7121,128,12
7122,323,6
7123,399,8
7124,369,19
7125,241,13
7126,184,11
7127,260,10
7128,410,16
7129,197,11
7130,286,14
7131,18,19
7132,197,15
7133,386,20
7134,433,9
7135,470,15
7136,44,11
7137,451,12
7138,123,14
7139,370,5
7140,73,15
7141,320,21
7142,259,19
7143,483,13
7144,412,14
7145,52,8
7146,323,12
7147,52,13
7148,35,15
7149,449,10
7150,196,12
7151,85,18
7152,76,21
7153,18,16
7154,485,4
7155,445,18
7156,259,14
7157,168,12
7158,205,15
7159,169,15
7160,365,8
7161,492,7
7162,187,17
7163,61,13
7164,377,11
7165,119,16
7166,31,12
7167,422,17
7168,70,14
7169,154,7
7170,291,16
7171,144,11
7172,475,18
7173,49,8
7174,127,18
7175,386,13
7176,101,17
7177,450,12
7178,438,19
7179,137,26
7180,399,20
7181,134,8
7182,222,7
7183,476,13
7184,152,12
7185,206,12
7186,420,10
7187,412,8
7188,374,12
7189,125,9
7190,80,12
7191,238,21
7192,116,12
7193,267,18
7194,300,8
7195,493,7
7196,387,24
7197,331,16
7198,415,14
7199,458,6
7200,486,6
7201,205,10
7202,101,15
7203,460,7
7204,254,10
7205,228,22
7206,345,11
7207,356,21
7208,178,12
7209,283,18
7210,493,12
7211,76,17
7212,417,8
7213,215,8
7214,51,16
7215,69,6
7216,421,10
7217,472,14
7218,481,7
7219,295,11
7220,96,19
7221,60,8
7222,33,19
7223,213,4
7224,328,9
7225,333,3
7226,206,6
7227,214,10
7228,164,11
7229,120,14
7230,171,9
7231,149,4
7232,325,12
7233,273,2
7234,108,4
7235,79,8
7236,1,10
7237,454,6
7238,435,10
7239,179,15
7240,237,7
7241,428,12
7242,256,5
7243,154,16
7244,143,7
7245,307,14
7246,223,18
7247,64,22
7248,279,6
7249,203,9
7250,359,8
7251,375,6
7252,264,2
7253,393,11
7254,87,14
7255,91,6
7256,226,6
7257,293,6
7258,306,7
7259,391,7
7260,414,7
7261,478,16
7262,39,19
7263,238,10
7264,250,15
7265,148,13
7266,317,11
7267,251,11
7268,102,9
7269,252,10
7270,431,9
7271,339,21
7272,180,8
7273,186,10
7274,493,7
7275,323,11
7276,493,15
7277,215,8
7278,387,8
7279,272,16
7280,419,14
7281,246,15
7282,147,13
7283,183,21
7284,138,15
7285,235,8
7286,274,1
7287,364,18
7288,28,10
7289,80,7
7290,254,15
7291,442,6
7292,57,11
7293,294,10
7294,179,6
7295,308,8
7296,443,13
7297,496,13
7298,59,7
7299,44,7
7300,248,12
7301,490,21
7302,383,14
7303,428,13
7304,176,13
7305,376,21
7306,250,13
7307,169,12
7308,91,5
7309,136,7
7310,441,13
7311,9,12
7312,382,22
7313,87,12
7314,193,9
7315,20,8
7316,322,12
7317,468,20
7318,384,6
7319,350,6
7320,47,18
7321,138,14
7322,291,4
7323,105,16
7324,433,11
7325,471,10
7326,413,17
7327,375,12
7328,466,6
7329,473,19
7330,419,11
7331,214,12
7332,462,10
7333,302,10
7334,141,8
7335,137,19
7336,177,6
7337,391,15
7338,306,16
7339,268,11
7340,27,5
7341,246,12
7342,278,8
7343,410,15
7344,334,15
7345,471,15
7346,430,10
7347,155,9
7348,438,11
7349,314,14
7350,5,21
7351,485,16
7352,453,11
7353,296,19
7354,90,15
7355,385,12
7356,267,8
7357,2,8
7358,259,10
7359,233,11
7360,475,14
7361,178,21
7362,447,18
7363,437,11
7364,480,7
7365,87,14
7366,74,17
7367,156,15
7368,478,10
7369,381,9
7370,424,10
7371,5,12
7372,127,20
7373,202,16
7374,415,4
7375,461,8
7376,172,18
7377,345,16
7378,116,16
7379,109,6
7380,158,17
7381,121,17
7382,94,14
7383,110,7
7384,418,9
7385,184,13
7386,496,9
7387,184,10
7388,187,19
7389,254,23
7390,417,7
7391,162,5
7392,432,10
7393,363,17
7394,98,13
7395,412,7
7396,451,2
7397,173,3
7398,67,16
7399,428,19
7400,53,20
7401,492,19
7402,434,12
7403,180,11
7404,193,23
7405,348,15
7406,140,8
7407,365,4
7408,192,14
7409,256,11
7410,475,18
7411,351,3
7412,378,14
7413,69,11
7414,462,18
7415,295,15
7416,254,17
7417,457,25
7418,480,18
7419,441,10
7420,211,12
7421,396,18
7422,103,8
7423,142,3
7424,259,19
7425,201,14
7426,54,16
7427,209,7
7428,375,11
7429,121,5
7430,137,11
7431,428,11
7432,113,21
7433,70,8
7434,107,12
7435,306,7
7436,419,12
7437,248,12
7438,171,20
7439,111,9
7440,4,10
7441,146,6
7442,462,18
7443,382,18
7444,215,7
7445,423,20
7446,177,15
7447,469,9
7448,380,2
7449,156,7
7450,410,9
7451,90,16
7452,52,17
7453,12,10
7454,233,14
7455,312,6
7456,214,9
7457,287,9
7458,20,10
7459,88,12
7460,409,13
7461,158,8
7462,16,8
7463,21,13
7464,229,1
7465,123,14
7466,327,6
7467,148,13
7468,372,14
7469,499,28
7470,259,17
7471,376,12
7472,144,5
7473,221,13
7474,257,13
7475,360,15
7476,144,3
7477,434,15
7478,329,0
7479,23,10
7480,89,9
7481,239,11
7482,114,9
7483,142,19
7484,251,15
7485,347,12
7486,454,12
7487,466,8
7488,134,18
7489,475,14
7490,54,5
7491,42,10
7492,132,4
7493,70,15
7494,63,16
7495,362,24
7496,193,8
7497,391,16
7498,9,8
7499,64,22
7500,389,17
7501,269,5
7502,440,5
7503,33,23
7504,491,10
7505,197,13
7506,393,17
7507,134,15
7508,130,15
7509,222,15
7510,158,9
7511,220,12
7512,461,22
7513,272,12
7514,362,13
7515,212,8
7516,119,6
7517,316,12
7518,177,9
7519,253,6
7520,290,12
7521,231,20
7522,296,8
7523,422,8
7524,301,10
7525,359,15
7526,284,11
7527,495,12
7528,250,10
7529,294,10
7530,59,5
7531,138,13
7532,62,14
7533,500,12
7534,172,11
7535,52,4
7536,197,5
7537,65,28
7538,187,15
7539,328,19
7540,287,16
7541,346,6
7542,47,3
7543,248,17
7544,118,13
7545,410,11
7546,460,15
7547,237,11
7548,225,20
7549,137,13
7550,491,10
7551,15,9
7552,369,24
7553,287,0
7554,438,10
7555,170,28
7556,145,13
7557,221,9
7558,164,13
7559,396,16
7560,14,19
7561,224,12
7562,34,8
7563,77,15
7564,224,15
7565,206,23
7566,130,7
7567,421,17
7568,271,23
7569,317,5
7570,248,12
7571,58,31
7572,162,14
7573,296,7
7574,306,12
7575,280,24
7576,205,11
7577,266,13
7578,17,14
7579,431,17
7580,403,8
7581,8,22
7582,446,22
7583,271,11
7584,295,10
7585,384,9
7586,442,20
7587,441,14
7588,104,2
7589,105,12
7590,336,7
7591,118,5
7592,330,4
7593,370,11
7594,196,7
7595,53,14
7596,75,17
7597,326,11
7598,474,15
7599,347,6
7600,142,13
7601,222,8
7602,406,29
7603,305,12
7604,17,11
7605,211,13
7606,84,13
7607,223,16
7608,478,14
7609,102,5
7610,154,16
7611,381,13
7612,110,17
7613,100,2
7614,152,18
7615,405,10
7616,484,8
7617,93,12
7618,345,13
7619,87,10
7620,199,14
7621,180,6
7622,206,17
7623,28,5
7624,50,21
7625,402,15
7626,82,12
7627,125,6
7628,227,12
7629,56,18
7630,473,11
7631,370,8
7632,278,19
7633,378,13
7634,174,11
7635,296,9
7636,89,3
7637,259,26
7638,18,18
7639,66,5
7640,361,12
7641,172,4
7642,448,9
7643,472,9
7644,273,28
7645,99,12
7646,376,11
7647,256,9
7648,192,15
7649,221,11
7650,344,21
7651,391,13
7652,402,12
7653,49,7
7654,420,8
7655,452,6
7656,452,15
7657,2,18
7658,77,20
7659,179,11
7660,58,6
7661,49,24
7662,48,11
7663,337,12
7664,428,14
7665,223,12
7666,132,11
7667,16,10
7668,482,7
7669,151,13
7670,83,8
7671,343,11
7672,324,8
7673,30,10
7674,314,23
7675,96,5
7676,129,22
7677,190,7
7678,353,4
7679,322,2
7680,411,11
7681,196,4
7682,213,11
7683,313,13
7684,246,4
7685,132,19
7686,264,6
7687,197,9
7688,135,5
7689,342,9
7690,376,4
7691,193,19
7692,391,12
7693,424,7
7694,30,14
7695,319,11
7696,146,6
7697,163,16
7698,335,4
7699,128,17
7700,314,12
7701,419,11
7702,471,16
7703,137,17
7704,449,6
7705,285,13
7706,234,10
7707,78,10
7708,475,5
7709,86,10
7710,400,10
7711,386,17
7712,283,9
7713,113,21
7714,198,10
7715,28,11
7716,246,24
7717,463,7
7718,225,8
7719,381,8
7720,304,3
7721,101,11
7722,74,6
7723,195,15
7724,25,21
7725,104,9
7726,13,15
7727,171,15
7728,267,16
7729,349,17
7730,300,12
7731,81,1
7732,267,10
7733,271,6
7734,219,14
7735,216,13
7736,55,14
7737,453,9
7738,294,18
7739,30,8
7740,39,11
7741,194,6
7742,417,9
7743,322,20
7744,307,10
7745,115,15
7746,350,5
7747,52,16
7748,77,23
7749,75,7
7750,433,17
7751,382,17
7752,176,11
7753,7,10
7754,76,12
7755,201,23
7756,111,12
7757,90,17
7758,373,21
7759,379,8
7760,439,8
7761,172,11
7762,460,16
7763,205,15
7764,443,16
7765,179,8
7766,422,17
7767,499,15
7768,131,12
7769,215,17
7770,29,19
7771,171,10
7772,410,8
7773,446,11
7774,493,6
7775,216,8
7776,61,6
7777,343,7
7778,269,23
7779,138,15
7780,418,10
7781,202,21
7782,20,9
7783,93,14
7784,209,16
7785,96,20
7786,295,13
7787,321,17
7788,187,25
7789,167,9
7790,199,14
7791,125,9
7792,339,11
7793,159,20
7794,331,13
7795,282,6
7796,338,5
7797,252,8
7798,281,20
7799,470,9
7800,468,7
7801,310,10
7802,140,9
7803,377,14
7804,256,1
7805,133,19
7806,93,13
7807,317,12
7808,476,14
7809,362,13
7810,456,17
7811,394,9
7812,64,15
7813,476,24
7814,487,19
7815,273,8
7816,72,17
7817,281,12
7818,94,12
7819,259,19
7820,449,6
7821,294,11
7822,385,15
7823,287,24
7824,453,7
7825,215,15
7826,69,5
7827,291,4
7828,468,11
7829,351,11
7830,261,11
7831,435,13
7832,160,17
7833,401,21
7834,311,11
7835,417,13
7836,34,13
7837,405,23
7838,234,12
7839,9,3
7840,266,13
7841,189,3
7842,404,9
7843,330,18
7844,165,7
7845,390,19
7846,103,13
7847,238,8
7848,171,12
7849,197,9
7850,498,29
7851,119,14
7852,491,13
7853,382,9
7854,407,6
7855,444,2
7856,97,10
7857,477,12
7858,234,5
7859,64,3
7860,327,6
7861,495,27
7862,500,23
7863,488,5
7864,396,13
7865,310,8
7866,404,11
7867,431,6
7868,215,14
7869,138,13
7870,441,23
7871,481,19
7872,327,20
7873,344,14
7874,311,12
7875,493,9
7876,234,6
7877,414,15
7878,230,9
7879,405,12
7880,111,21
7881,227,13
7882,24,9
7883,101,15
7884,108,12
7885,432,10
7886,44,13
7887,206,8
7888,408,20
7889,279,12
7890,270,15
7891,235,7
7892,274,16
7893,269,15
7894,222,9
7895,170,13
7896,79,13
7897,126,6
7898,100,22
7899,294,18
7900,264,25
7901,40,14
7902,275,9
7903,91,10
7904,384,7
7905,85,11
7906,83,20
7907,117,16
7908,500,8
7909,313,9
7910,22,5
7911,110,12
7912,40,19
7913,46,12
7914,212,7
7915,148,19
7916,479,12
7917,257,18
7918,354,12
7919,387,12
7920,36,24
7921,124,13
7922,121,11
7923,310,11
7924,394,4
7925,344,12
7926,480,8
7927,473,12
7928,471,19
7929,80,11
7930,267,8
7931,235,10
7932,120,6
7933,41,12
7934,326,7
7935,4,10
7936,127,15
7937,410,8
7938,121,8
7939,127,8
7940,223,9
7941,144,8
7942,238,13
7943,263,13
7944,190,7
7945,450,21
7946,412,4
7947,169,12
7948,206,15
7949,266,15
7950,55,21
7951,243,6
7952,390,10
7953,176,7
7954,52,18
7955,283,13
7956,19,11
7957,32,16
7958,256,6
7959,491,2
7960,112,10
7961,23,17
7962,225,5
7963,233,12
7964,65,12
7965,51,6
7966,237,10
7967,192,13
7968,461,13
7969,359,11
7970,320,29
7971,183,12
7972,2,8
7973,57,9
7974,447,16
7975,193,13
7976,6,10
7977,358,13
7978,362,16
7979,213,5
7980,123,7
7981,417,11
7982,457,16
7983,12,16
7984,93,14
7985,8,12
7986,296,10
7987,113,9
7988,41,17
7989,52,13
7990,103,6
7991,154,10
7992,75,15
7993,329,11
7994,387,7
7995,140,14
7996,380,11
7997,124,9
7998,333,18
7999,340,12
8000,484,12
8001,152,2
8002,23,16
8003,486,16
8004,210,6
8005,470,13
8006,178,9
8007,217,16
8008,328,12
8009,40,6
8010,431,20
8011,451,13
8012,458,13
8013,387,13
8014,464,16
8015,50,17
8016,395,15
8017,259,12
8018,163,20
8019,437,13
8020,311,4
8021,267,12
8022,90,10
8023,387,7
8024,95,8
8025,478,15
8026,26,13
8027,475,21
8028,102,13
8029,360,19
8030,315,11
8031,85,16
8032,12,24
8033,339,11
8034,70,7
8035,222,7
8036,308,5
8037,249,9
8038,439,30
8039,135,12
8040,290,10
8041,369,16
8042,86,6
8043,247,22
8044,255,11
8045,49,16
8046,298,15
8047,150,4
8048,309,6
8049,461,2
8050,86,18
8051,119,7
8052,228,18
8053,177,5
8054,5,8
8055,323,12
8056,154,17
8057,32,11
8058,298,16
8059,257,14
8060,393,10
8061,112,12
8062,342,11
8063,405,9
8064,451,16
8065,413,13
8066,126,13
8067,259,14
8068,161,13
8069,64,10
8070,395,9
8071,452,6
8072,434,12
8073,482,14
8074,198,9
8075,189,16
8076,30,7
8077,496,9
8078,339,19
8079,339,9
8080,457,5
8081,426,16
8082,459,7
8083,184,7
8084,102,5
8085,465,16
8086,7,2
8087,257,4
8088,498,7
8089,305,23
8090,13,12
8091,390,19
8092,418,12
8093,355,6
8094,294,9
8095,369,5
8096,267,7
8097,420,12
8098,128,19
8099,429,9
8100,485,7
8101,23,14
8102,380,21
8103,419,9
8104,4,8
8105,78,14
8106,107,12
8107,35,8
8108,73,22
8109,446,10
8110,374,5
8111,30,2
8112,371,12
8113,332,10
8114,215,5
8115,474,19
8116,297,5
8117,222,11
8118,230,10
8119,294,26
8120,27,6
8121,243,14
8122,183,9
8123,446,18
8124,98,21
8125,477,11
8126,315,21
8127,365,17
8128,397,11
8129,443,16
