customerid,orderid,prod_id
16847,2542,2451
3131,2543,8712
3131,2543,6606
3131,2543,1383
3131,2543,2711
3131,2543,7009
3131,2543,9070
3131,2543,3340
3131,2543,7424
12026,2544,5022
12026,2544,8432
12026,2544,1808
17244,2545,7095
17244,2545,5169
17244,2545,7417
17244,2545,4247
17244,2545,2946
4031,2546,5344
14189,2547,250
14189,2547,1453
14189,2547,1201
10087,2548,9845
10087,2548,3169
1170,2549,712
1170,2549,8178
1170,2549,6525
1170,2549,8274
1170,2549,4749
1170,2549,8963
1170,2549,392
3690,2550,5105
3690,2550,2035
3690,2550,9467
3690,2550,5963
3690,2550,6892
3690,2550,3221
3690,2550,5560
7474,2551,6488
7474,2551,1358
7474,2551,7916
7474,2551,3996
7474,2551,9532
7474,2551,152
7474,2551,6778
7474,2551,4881
7474,2551,2244
16411,2552,6843
16411,2552,6039
16411,2552,4134
16411,2552,6139
16411,2552,8493
16411,2552,5916
16411,2552,3864
15718,2553,7646
15718,2553,7125
15718,2553,7548
15718,2553,3236
15718,2553,6352
15718,2553,7996
15718,2553,1510
15718,2553,3535
15718,2553,7241
6759,2554,6006
6759,2554,4893
6759,2554,3304
6759,2554,7729
6759,2554,4763
3775,2555,3893
3775,2555,5071
3775,2555,6960
3775,2555,3577
3775,2555,7906
10292,2556,8526
10292,2556,7610
10292,2556,7808
2222,2557,6554
2222,2557,7503
14599,2558,332
14599,2558,8350
14599,2558,7704
14599,2558,5761
14599,2558,9037
14599,2558,755
14599,2558,4344
14599,2558,2152
19919,2559,1071
19919,2559,340
19919,2559,4347
19919,2559,1910
19919,2559,5142
19919,2559,6668
19919,2559,6112
19919,2559,2765
17050,2560,302
17050,2560,9796
17050,2560,9458
17050,2560,6598
17050,2560,1907
17050,2560,1481
3640,2561,9662
3640,2561,5979
3640,2561,3985
3640,2561,277
3640,2561,7663
3640,2561,3911
3640,2561,1566
3735,2562,6512
6219,2563,4162
6219,2563,7211
6219,2563,9539
6219,2563,4651
1259,2564,3275
1259,2564,4400
1259,2564,7321
1259,2564,5544
12257,2565,6509
12257,2565,8126
12257,2565,374
12257,2565,3069
12257,2565,2083
3242,2566,822
3242,2566,7049
3242,2566,2713
3242,2566,9105
3242,2566,1261
3242,2566,5422
14130,2567,2221
14130,2567,3328
14130,2567,8277
14130,2567,4709
14130,2567,8237
14130,2567,1625
19428,2568,8123
19428,2568,4058
19428,2568,3795
19428,2568,7947
19428,2568,9586
19428,2568,1860
19428,2568,433
19428,2568,958
19428,2568,4233
5018,2569,3855
5018,2569,4499
5018,2569,6228
5018,2569,5193
5018,2569,2143
5018,2569,6123
5018,2569,4150
4193,2570,5465
4193,2570,3842
4193,2570,1624
4193,2570,8550
4193,2570,9085
4193,2570,8366
4193,2570,9256
4193,2570,3293
4193,2570,7699
5781,2571,6206
5781,2571,5005
5781,2571,8210
5781,2571,2452
5781,2571,3312
5781,2571,14
5781,2571,3813
5781,2571,1953
2074,2572,8108
2074,2572,8078
2074,2572,6919
2074,2572,921
2074,2572,8667
2074,2572,2388
14785,2573,1758
14785,2573,2776
14785,2573,5594
14785,2573,2223
14785,2573,4427
14785,2573,1768
14785,2573,5212
14785,2573,7778
14785,2573,8843
11522,2574,9343
11522,2574,8731
11522,2574,5169
11522,2574,9123
11522,2574,9709
11522,2574,8074
7334,2575,3072
7334,2575,2347
7334,2575,1620
7334,2575,517
7334,2575,878
7334,2575,5254
7334,2575,5120
7334,2575,1236
19933,2576,82
19933,2576,2747
19933,2576,6196
4291,2577,318
4291,2577,7249
4291,2577,2398
4291,2577,224
4291,2577,8267
4291,2577,2272
4291,2577,6697
15865,2578,7899
15865,2578,9937
15865,2578,3361
15865,2578,7770
15865,2578,3504
15865,2578,1702
15865,2578,7594
9685,2579,3711
9685,2579,859
9685,2579,6008
9685,2579,5497
9685,2579,522
9685,2579,636
9685,2579,3487
9685,2579,420
7561,2580,3337
7561,2580,4329
7561,2580,7600
7561,2580,7057
3482,2581,6648
5311,2582,5359
5311,2582,3849
5311,2582,7977
5311,2582,4530
5311,2582,759
5311,2582,2177
5311,2582,5328
5311,2582,6475
8148,2583,7221
8148,2583,9349
8148,2583,8816
8148,2583,263
8148,2583,8652
8148,2583,9216
8148,2583,945
17842,2584,7317
17842,2584,5579
17842,2584,8024
17842,2584,5007
17842,2584,563
4281,2585,482
4281,2585,4106
4281,2585,8511
4281,2585,566
4281,2585,9711
4281,2585,1173
2355,2586,5712
2355,2586,4405
2355,2586,6386
2784,2587,6950
2784,2587,4900
2784,2587,1294
10799,2588,9767
10799,2588,8301
18947,2589,651
18947,2589,1119
18947,2589,6600
18947,2589,7653
18947,2589,7953
18947,2589,4377
18947,2589,2608
18947,2589,381
3349,2590,7074
3349,2590,5208
3349,2590,2812
3349,2590,6318
12899,2591,6157
12899,2591,9995
12899,2591,2351
12899,2591,5741
235,2592,1444
5768,2593,6953
4320,2594,5669
17300,2595,2282
17300,2595,1248
17300,2595,2830
17300,2595,9923
14835,2596,7520
14835,2596,4649
14835,2596,3016
14835,2596,5625
14835,2596,6198
14835,2596,2128
14835,2596,4562
14835,2596,4817
14835,2596,6445
17453,2597,1002
17453,2597,2539
17453,2597,209
17453,2597,8342
17453,2597,5524
17453,2597,9029
17453,2597,990
17453,2597,2059
17453,2597,2011
8276,2598,1934
8276,2598,8136
8276,2598,9155
8276,2598,7104
8276,2598,4768
14611,2599,3745
14611,2599,8707
14611,2599,3232
14611,2599,9441
14611,2599,9779
14611,2599,837
14611,2599,9755
14611,2599,5928
14611,2599,6002
8275,2600,9965
8275,2600,2896
8275,2600,1448
8275,2600,2038
8275,2600,2307
2027,2601,8749
17055,2602,317
17055,2602,7276
17055,2602,1104
17055,2602,4104
17055,2602,7414
17055,2602,1815
9421,2603,7208
9421,2603,5609
9421,2603,9932
9421,2603,528
9421,2603,4536
19674,2604,5974
19674,2604,1211
19674,2604,4363
19674,2604,6526
19674,2604,9196
2021,2605,5721
2021,2605,7624
2021,2605,7577
15016,2606,2491
15016,2606,2245
15016,2606,1060
14067,2607,283
14067,2607,956
14067,2607,996
14067,2607,747
14067,2607,1162
14067,2607,2296
14067,2607,5494
14067,2607,9810
4503,2608,5220
4503,2608,1061
4503,2608,5034
4503,2608,7512
4503,2608,9154
4503,2608,1105
4503,2608,8208
4503,2608,6243
4503,2608,2211
6745,2609,255
6745,2609,1223
8747,2610,4211
8747,2610,1264
8747,2610,5000
8747,2610,7392
8747,2610,8761
8747,2610,8190
8747,2610,5981
8747,2610,1925
8272,2611,7508
8272,2611,5913
8272,2611,2815
8272,2611,7826
8272,2611,1509
11439,2612,991
11439,2612,6188
11439,2612,5187
11439,2612,4928
11439,2612,4813
11439,2612,9773
11439,2612,3132
11439,2612,873
11439,2612,9984
11792,2613,3032
11792,2613,3859
11792,2613,4110
11792,2613,259
2500,2614,9633
2500,2614,3513
2500,2614,3022
2500,2614,5468
2500,2614,5063
2500,2614,8169
2500,2614,943
2500,2614,4316
917,2615,4427
917,2615,1619
917,2615,1327
917,2615,321
917,2615,3127
917,2615,2268
917,2615,4427
14897,2616,243
14897,2616,1385
14897,2616,5103
18838,2617,9877
8607,2618,2840
8607,2618,1185
8607,2618,2732
8607,2618,7941
8607,2618,7070
8607,2618,781
8607,2618,9815
8607,2618,7174
8607,2618,4054
18312,2619,8575
18312,2619,5643
18312,2619,3629
18312,2619,2755
18312,2619,2640
7648,2620,8135
7648,2620,8093
7648,2620,9061
17751,2621,8933
17751,2621,5323
17751,2621,6967
17751,2621,2435
17751,2621,973
17751,2621,3993
17751,2621,1410
8098,2622,7873
8098,2622,9386
8098,2622,7789
8098,2622,1211
8098,2622,6350
8098,2622,5725
9315,2623,2060
9315,2623,9097
9315,2623,426
8835,2624,1164
8835,2624,8029
8835,2624,6898
8835,2624,4599
4774,2625,9236
4774,2625,3922
4774,2625,218
16272,2626,3021
16272,2626,6170
17481,2627,2721
17481,2627,8821
17481,2627,2531
17481,2627,6651
17481,2627,2001
17481,2627,9517
17481,2627,1678
17481,2627,5872
12179,2628,4225
12179,2628,5005
12179,2628,4945
16982,2629,6708
16982,2629,7580
16982,2629,3385
16982,2629,1246
16982,2629,7241
16982,2629,8593
16982,2629,9007
16982,2629,5509
18440,2630,2549
18440,2630,4426
18440,2630,2438
6257,2631,1682
6257,2631,1277
6257,2631,97
6257,2631,9372
6257,2631,4695
6257,2631,4589
6257,2631,3369
6257,2631,3558
18852,2632,2384
18852,2632,4634
18852,2632,8197
18852,2632,6179
18852,2632,200
18852,2632,5565
18852,2632,8608
18852,2632,1142
18852,2632,1502
12392,2633,9483
12392,2633,8231
12392,2633,9370
12392,2633,2466
12392,2633,6145
1557,2634,7850
1557,2634,3230
1557,2634,1876
1557,2634,9930
1557,2634,5635
1557,2634,9188
18468,2635,3869
18468,2635,9203
18468,2635,5855
18468,2635,8803
18468,2635,6037
18468,2635,3170
18468,2635,5725
18468,2635,452
7361,2636,2475
7361,2636,5021
7361,2636,2623
7361,2636,5246
7361,2636,3442
14621,2637,9410
14621,2637,690
13452,2638,871
13452,2638,3565
13452,2638,2458
13452,2638,5003
13452,2638,766
13452,2638,5632
13452,2638,5586
13452,2638,9995
6873,2639,747
6873,2639,7497
6873,2639,8048
6873,2639,8367
6873,2639,4912
11564,2640,7104
11564,2640,2145
11564,2640,6945
11564,2640,9583
11564,2640,8696
11564,2640,832
6587,2641,8672
6587,2641,6208
6587,2641,3029
6587,2641,4353
6587,2641,7871
448,2642,6141
448,2642,6193
448,2642,4256
7677,2643,9006
7677,2643,8580
7677,2643,9839
7677,2643,412
7677,2643,3579
7677,2643,4677
7677,2643,875
7677,2643,8002
7677,2643,8294
6680,2644,5490
6680,2644,3395
6680,2644,3580
6680,2644,3584
6680,2644,4480
6120,2645,3766
6120,2645,4186
6120,2645,4625
6120,2645,3951
6120,2645,7893
6120,2645,4245
6427,2646,8323
6427,2646,7565
6427,2646,4762
6427,2646,6307
6427,2646,437
6427,2646,935
6427,2646,3847
15224,2647,4956
15224,2647,4999
15224,2647,6659
15224,2647,858
15224,2647,9078
15224,2647,4117
4878,2648,4157
4878,2648,9563
4878,2648,6725
4878,2648,1250
4878,2648,6274
4878,2648,6188
4878,2648,2708
4878,2648,4361
18719,2649,2251
2655,2650,9931
2655,2650,7998
2655,2650,432
2655,2650,1930
2655,2650,2618
2655,2650,9992
12530,2651,4489
12530,2651,5224
12530,2651,9335
11809,2652,3332
8982,2653,6504
8982,2653,5265
14388,2654,5849
14388,2654,3282
14388,2654,3185
14388,2654,4663
14388,2654,3916
14388,2654,6522
14388,2654,8991
14388,2654,9155
14388,2654,5189
13947,2655,8689
13947,2655,1009
13947,2655,415
13947,2655,1148
13947,2655,7220
13947,2655,4262
14893,2656,5119
14893,2656,3707
14893,2656,9911
14893,2656,6371
3118,2657,8533
14443,2658,1175
14443,2658,6230
14443,2658,9767
14443,2658,9319
14443,2658,3950
14443,2658,1475
14443,2658,2296
14443,2658,3355
6531,2659,2331
6531,2659,6165
6531,2659,1080
6531,2659,2411
6531,2659,1918
6185,2660,5415
6185,2660,6600
6185,2660,641
4231,2661,8709
4231,2661,1506
4231,2661,3864
4231,2661,1549
4231,2661,234
2627,2662,9810
2627,2662,6907
2627,2662,7419
5666,2663,7566
5666,2663,7029
5666,2663,3118
5666,2663,6277
5666,2663,4871
5666,2663,8770
637,2664,8032
637,2664,9534
637,2664,7489
637,2664,4767
637,2664,6073
637,2664,8146
637,2664,5018
637,2664,2432
18922,2665,3733
18922,2665,4454
18922,2665,7416
10806,2666,3623
10806,2666,7265
10806,2666,2012
13557,2667,8964
13557,2667,4524
13557,2667,5801
13557,2667,6565
13557,2667,6416
13557,2667,7938
13557,2667,9555
13557,2667,8751
12174,2668,8350
12174,2668,726
12174,2668,9153
12174,2668,368
12174,2668,9517
12174,2668,223
12174,2668,6809
12174,2668,2461
12174,2668,1701
16234,2669,8266
16234,2669,8249
16234,2669,5473
16234,2669,3103
16234,2669,3016
16234,2669,3843
5990,2670,4647
5990,2670,6950
5990,2670,4475
5990,2670,9614
5990,2670,6368
5990,2670,5961
5990,2670,9432
15393,2671,4713
15393,2671,2257
15393,2671,6728
15393,2671,9268
15393,2671,9014
15393,2671,3565
15393,2671,3768
15393,2671,1487
11923,2672,2897
11923,2672,4008
11923,2672,5132
10555,2673,3673
10555,2673,6055
10555,2673,3663
10555,2673,1201
10555,2673,3353
10555,2673,9265
10555,2673,5706
14385,2674,3154
14385,2674,899
14385,2674,9068
14385,2674,4907
14385,2674,8345
14385,2674,9477
14385,2674,5844
14385,2674,5328
17980,2675,1921
2370,2676,4217
2370,2676,3389
2370,2676,8284
2370,2676,6191
2370,2676,2592
2370,2676,4089
4867,2677,1913
4867,2677,2082
4867,2677,3912
4867,2677,6230
4867,2677,1436
4867,2677,6626
4867,2677,9335
4867,2677,8124
4867,2677,1653
19873,2678,9119
19873,2678,2966
19873,2678,8145
19873,2678,5640
19873,2678,1357
19873,2678,6326
19873,2678,4793
2045,2679,9172
2045,2679,7960
2045,2679,7029
2045,2679,2058
2045,2679,7595
2045,2679,8618
15472,2680,943
15472,2680,6671
15472,2680,8753
15472,2680,4136
17856,2681,9950
17856,2681,2094
17856,2681,9596
17856,2681,7629
17856,2681,6136
17856,2681,5307
7847,2682,1660
7847,2682,8790
7847,2682,114
7847,2682,9185
7847,2682,3487
9902,2683,1012
9902,2683,3399
9902,2683,1320
9902,2683,3158
9902,2683,9620
9902,2683,8634
9902,2683,3023
9902,2683,8849
9902,2683,6436
10452,2684,687
10452,2684,7053
10452,2684,5616
10452,2684,9124
10452,2684,252
10452,2684,61
10452,2684,3241
10452,2684,6646
12530,2685,1191
12530,2685,855
12530,2685,1114
12530,2685,548
12530,2685,2517
12530,2685,7376
12530,2685,5953
12530,2685,7376
12530,2685,5424
11352,2686,9327
11352,2686,872
11352,2686,6274
11352,2686,2237
11352,2686,161
11352,2686,676
11352,2686,3466
11352,2686,8306
11352,2686,977
16705,2687,2781
16705,2687,5190
16705,2687,7900
16705,2687,3880
6413,2688,9178
6413,2688,6182
6413,2688,2647
6413,2688,4840
6413,2688,7357
11325,2689,6485
11325,2689,4442
11325,2689,3610
11325,2689,1910
11325,2689,5426
11325,2689,3420
15061,2690,2513
15061,2690,9438
15061,2690,3103
15061,2690,5037
15061,2690,5408
15061,2690,6249
15061,2690,8055
15061,2690,6609
2099,2691,8272
2099,2691,963
8765,2692,1913
8765,2692,9867
18610,2693,1390
13595,2694,7317
13595,2694,3064
13595,2694,3144
13595,2694,4975
13595,2694,3781
9488,2695,9126
9488,2695,3030
5794,2696,2202
5794,2696,2971
5794,2696,6740
14578,2697,5893
14578,2697,1630
14578,2697,399
14578,2697,7227
14578,2697,9850
14578,2697,8923
14578,2697,4295
14650,2698,222
14650,2698,4862
15663,2699,9051
15663,2699,7164
15663,2699,4105
15663,2699,3550
15663,2699,2091
15663,2699,2338
15663,2699,8127
15663,2699,1695
15663,2699,8980
11435,2700,7915
11435,2700,8737
11435,2700,5959
11435,2700,608
19317,2701,4427
19317,2701,1966
19317,2701,8210
19317,2701,1923
19317,2701,3374
19317,2701,2734
19317,2701,7099
19317,2701,1059
19317,2701,7431
10691,2702,8122
10691,2702,6991
10691,2702,5838
10691,2702,8387
10691,2702,7647
19224,2703,3669
19224,2703,5440
19224,2703,2761
19224,2703,2111
19224,2703,9886
14633,2704,2662
14633,2704,3559
14633,2704,9317
14633,2704,9511
14633,2704,9286
14633,2704,9362
14633,2704,711
14633,2704,6545
425,2705,7255
425,2705,4550
425,2705,6830
425,2705,2535
425,2705,1753
425,2705,7325
1767,2706,1432
1767,2706,9997
1767,2706,2605
1767,2706,7650
1767,2706,5404
12684,2707,2719
12684,2707,5993
12684,2707,1027
12684,2707,1705
12684,2707,1708
12684,2707,3637
12684,2707,7871
12684,2707,9915
12684,2707,4005
8002,2708,3360
17527,2709,5105
17527,2709,7528
17527,2709,9977
17527,2709,5093
17527,2709,6342
17527,2709,4564
17527,2709,255
17527,2709,7081
13991,2710,8343
13991,2710,5368
17454,2711,7490
17454,2711,1540
17454,2711,2345
4643,2712,3325
4643,2712,2310
4643,2712,6978
4643,2712,6087
4643,2712,689
3760,2713,845
3760,2713,9803
3760,2713,8909
3760,2713,3221
3760,2713,3953
3760,2713,8994
3760,2713,3828
3760,2713,8619
3760,2713,4924
14465,2714,9797
14465,2714,6379
14465,2714,9366
8361,2715,4363
8361,2715,3396
8361,2715,6553
1010,2716,6802
1010,2716,8076
1010,2716,1618
1010,2716,7363
1010,2716,232
1010,2716,9283
1010,2716,3109
1010,2716,513
5754,2717,6086
5754,2717,6550
5754,2717,4288
5754,2717,6097
5754,2717,3608
5754,2717,2622
5754,2717,2677
5754,2717,5830
5754,2717,3697
7856,2718,3956
8936,2719,7345
8936,2719,9212
8936,2719,3636
8936,2719,2911
8936,2719,8864
8936,2719,1882
8936,2719,6481
8936,2719,2881
8936,2719,5202
17795,2720,2826
17795,2720,5244
17795,2720,5779
17795,2720,1249
17795,2720,732
19887,2721,5705
19887,2721,5924
19887,2721,3941
19887,2721,7040
19887,2721,2309
19887,2721,9578
19887,2721,8631
19887,2721,6407
18465,2722,6013
18465,2722,4418
18465,2722,343
9413,2723,2706
9413,2723,2810
9413,2723,5366
9413,2723,6434
9413,2723,7172
9413,2723,2325
9413,2723,6252
9413,2723,9777
15021,2724,488
15021,2724,2907
15021,2724,5165
15021,2724,55
10296,2725,5945
2620,2726,3715
2620,2726,4467
2620,2726,2377
2620,2726,6994
2620,2726,3377
2620,2726,9664
303,2727,5056
303,2727,8947
303,2727,9355
303,2727,259
303,2727,7565
303,2727,9956
16823,2728,4039
16823,2728,7266
8519,2729,2742
8519,2729,6409
19159,2730,7915
19159,2730,8551
19159,2730,7079
19159,2730,5520
10950,2731,3887
10950,2731,3751
10950,2731,1123
17773,2732,28
17773,2732,1142
17773,2732,3549
9556,2733,4954
9556,2733,1199
9556,2733,325
9556,2733,6675
16345,2734,2249
16345,2734,4004
16345,2734,2626
16345,2734,2258
16345,2734,1253
16345,2734,5916
18928,2735,4242
18928,2735,8663
18928,2735,6400
18928,2735,1229
18928,2735,6580
17544,2736,4851
17544,2736,1528
17544,2736,1695
17544,2736,7198
17544,2736,2052
17544,2736,6237
17544,2736,844
17544,2736,7432
17544,2736,9690
16705,2737,8214
16705,2737,769
16705,2737,10000
16705,2737,3565
16831,2738,7270
16831,2738,8425
16831,2738,46
16831,2738,2917
7519,2739,6522
7519,2739,7549
7519,2739,9280
7519,2739,8213
7519,2739,515
7519,2739,2286
11701,2740,4266
11701,2740,8826
11701,2740,7083
11701,2740,6001
11701,2740,7728
12343,2741,2047
12343,2741,5575
12343,2741,3366
12343,2741,8014
12343,2741,2347
9266,2742,484
9266,2742,6922
9266,2742,6621
7406,2743,831
7406,2743,1201
7406,2743,6897
17886,2744,8539
17886,2744,9315
17886,2744,8019
17886,2744,5081
17886,2744,6294
13554,2745,1526
13554,2745,3615
13554,2745,80
13554,2745,92
13554,2745,7337
13554,2745,5150
13554,2745,5170
13554,2745,3176
3429,2746,8267
3429,2746,9473
3429,2746,1283
3429,2746,7471
3429,2746,2544
3429,2746,95
3429,2746,3604
3429,2746,1878
3939,2747,3262
3939,2747,1891
3939,2747,3780
3939,2747,6677
3939,2747,6781
3939,2747,89
3939,2747,4067
10697,2748,7577
10697,2748,3092
10697,2748,1941
10697,2748,1381
10697,2748,378
10697,2748,5788
18098,2749,7481
18098,2749,6315
6189,2750,8142
13072,2751,2401
13072,2751,3619
13072,2751,181
13072,2751,2187
13072,2751,9378
13072,2751,3262
5240,2752,3869
5240,2752,742
5240,2752,5852
2741,2753,956
2741,2753,7955
711,2754,5848
711,2754,7713
14182,2755,2256
14182,2755,6021
14182,2755,382
14182,2755,8165
8032,2756,5386
8032,2756,4768
8032,2756,7790
8032,2756,2230
1254,2757,9206
1254,2757,6959
1254,2757,3280
1254,2757,2746
1254,2757,5691
1254,2757,2006
1254,2757,8655
1254,2757,7196
1254,2757,4186
19143,2758,5912
19143,2758,9565
19143,2758,8944
19143,2758,8768
19143,2758,1566
19143,2758,3610
19143,2758,7319
127,2759,8830
127,2759,7843
10077,2760,4868
10077,2760,8357
10077,2760,5129
10077,2760,2319
10077,2760,2410
10077,2760,7335
10077,2760,8683
10077,2760,9152
12939,2761,6533
12939,2761,5275
12939,2761,6035
12939,2761,2846
18114,2762,7343
18114,2762,2721
18114,2762,2047
8912,2763,5634
8912,2763,3398
8912,2763,7274
8912,2763,1254
8912,2763,4324
19196,2764,2715
19196,2764,4729
19196,2764,5051
19196,2764,3893
13226,2765,1652
13226,2765,8429
13226,2765,6526
13226,2765,2935
418,2766,6663
9444,2767,8816
7089,2768,7694
7089,2768,4475
18677,2769,1367
15785,2770,7816
15785,2770,1502
16329,2771,2886
16329,2771,3957
16329,2771,5672
7844,2772,6065
7844,2772,2561
7844,2772,6881
16494,2773,6139
16494,2773,4877
16494,2773,9193
16494,2773,2514
12280,2774,4432
12280,2774,9130
12280,2774,2090
12280,2774,4025
12280,2774,7315
12280,2774,2700
12280,2774,4909
268,2775,3718
268,2775,8466
268,2775,7920
268,2775,4972
19028,2776,6942
19028,2776,134
19028,2776,1107
19028,2776,446
19028,2776,7381
19028,2776,5220
19028,2776,7636
19028,2776,9660
19028,2776,263
7960,2777,2574
7960,2777,3993
7960,2777,9804
7960,2777,7059
7960,2777,4907
7960,2777,7381
16974,2778,3618
17676,2779,8966
17676,2779,9577
17676,2779,1869
17676,2779,3208
17676,2779,3780
17676,2779,2691
4989,2780,8871
12502,2781,4738
12502,2781,4974
12502,2781,5502
12502,2781,7193
12502,2781,9164
17479,2782,6185
17479,2782,9795
17479,2782,4376
17479,2782,7736
17479,2782,4979
17479,2782,8088
4946,2783,6930
4946,2783,4393
4946,2783,3193
4946,2783,5155
8636,2784,3058
8636,2784,1201
8636,2784,525
8636,2784,9205
8636,2784,3480
16917,2785,2308
4815,2786,7245
874,2787,822
874,2787,1468
874,2787,928
874,2787,9297
874,2787,3767
874,2787,3123
874,2787,4722
14649,2788,8014
14649,2788,6497
14649,2788,9777
14649,2788,1268
14649,2788,4483
14649,2788,7458
14649,2788,414
14649,2788,6769
15391,2789,9824
15391,2789,4764
15391,2789,3144
15391,2789,9549
15391,2789,6810
9646,2790,5999
9646,2790,6080
9646,2790,8775
9646,2790,530
9646,2790,1130
9646,2790,4512
9646,2790,2824
9646,2790,5593
10832,2791,8362
10832,2791,9348
10832,2791,5601
10832,2791,2519
10832,2791,981
10832,2791,4677
10832,2791,6250
10832,2791,4245
10832,2791,1320
4897,2792,346
4897,2792,5924
4897,2792,7771
4897,2792,1354
4897,2792,886
4897,2792,9720
10641,2793,2211
13774,2794,7644
17925,2795,1411
17925,2795,2938
17925,2795,7625
17925,2795,7695
17925,2795,9884
17925,2795,2568
17925,2795,8764
12777,2796,6532
12777,2796,4764
12777,2796,6705
12777,2796,2062
12777,2796,7707
12777,2796,3311
12777,2796,5146
16166,2797,6945
16166,2797,3177
16166,2797,3220
16166,2797,7598
16166,2797,8031
16166,2797,8371
16166,2797,5992
16166,2797,5456
4321,2798,6508
4321,2798,6112
4321,2798,8647
4321,2798,4540
4321,2798,9340
4321,2798,6587
4321,2798,5188
4321,2798,3112
1418,2799,9308
1418,2799,9176
1418,2799,3663
1418,2799,6054
11842,2800,3494
11842,2800,3118
11842,2800,5240
9159,2801,863
9159,2801,7296
9159,2801,2269
9159,2801,4684
9159,2801,6340
9159,2801,1419
9159,2801,9291
10688,2802,1265
10688,2802,237
10688,2802,6675
10688,2802,6900
10688,2802,1010
10688,2802,6494
10688,2802,5377
5344,2803,5474
5344,2803,8470
5344,2803,6
5344,2803,7329
5344,2803,4971
5344,2803,4640
11808,2804,663
11808,2804,8002
11808,2804,1070
11808,2804,5407
11808,2804,8695
4476,2805,8050
4476,2805,2267
4476,2805,742
4476,2805,6409
4476,2805,1567
4476,2805,5546
19915,2806,4606
19915,2806,2806
19915,2806,334
19915,2806,1619
627,2807,2551
627,2807,2612
627,2807,8906
627,2807,7120
627,2807,7149
627,2807,7718
6526,2808,3221
6526,2808,9725
6526,2808,9801
6526,2808,434
6526,2808,6405
6526,2808,5874
4792,2809,2374
4792,2809,5517
4792,2809,1692
4792,2809,927
4792,2809,6163
2139,2810,7145
2139,2810,9505
2139,2810,2953
6773,2811,5439
6773,2811,3648
6773,2811,7709
6773,2811,2720
6773,2811,4666
6773,2811,1361
4574,2812,931
4574,2812,8104
4574,2812,5228
4574,2812,7965
4574,2812,2119
4574,2812,4038
4574,2812,4304
19484,2813,7546
532,2814,8502
532,2814,9842
532,2814,229
532,2814,6408
9024,2815,9761
9024,2815,7751
9024,2815,2879
14365,2816,6925
8941,2817,4736
6476,2818,2611
6476,2818,8871
6476,2818,6465
6476,2818,3530
6580,2819,5168
6580,2819,9221
6580,2819,2484
6580,2819,9280
6580,2819,8541
6580,2819,3879
6580,2819,1471
10921,2820,9292
10921,2820,6611
6151,2821,3537
6151,2821,301
6151,2821,1937
6151,2821,1261
6151,2821,4032
6151,2821,5643
6151,2821,3153
14062,2822,5646
14062,2822,1209
14062,2822,814
14062,2822,1960
14062,2822,8663
14062,2822,501
8073,2823,9996
8073,2823,8221
8073,2823,1085
13455,2824,911
13455,2824,5183
13455,2824,5590
13455,2824,3697
13455,2824,8326
13455,2824,7299
13455,2824,1935
13455,2824,5727
16356,2825,930
16356,2825,7368
16356,2825,7722
16356,2825,1404
16356,2825,5180
16356,2825,874
16356,2825,6811
4800,2826,9198
4800,2826,8485
4800,2826,5495
4800,2826,2457
3809,2827,9344
3809,2827,5792
3809,2827,9479
3809,2827,5164
3809,2827,6235
3809,2827,7851
3809,2827,6432
3809,2827,3164
3809,2827,7061
12517,2828,2755
12517,2828,9587
12517,2828,1972
12517,2828,7115
12517,2828,1766
12517,2828,1698
12517,2828,3169
12517,2828,1071
12517,2828,2060
19820,2829,4571
19820,2829,1816
19820,2829,7624
19820,2829,7890
19820,2829,1668
2509,2830,3695
2509,2830,6973
2509,2830,9427
2509,2830,3019
2509,2830,9847
2509,2830,927
19202,2831,4708
19202,2831,3384
19202,2831,8018
19202,2831,9023
19202,2831,3887
19202,2831,6550
4808,2832,5373
4808,2832,1100
4808,2832,8763
4808,2832,7394
4808,2832,8208
4808,2832,515
4661,2833,8717
4661,2833,9152
4661,2833,9799
7370,2834,1202
7370,2834,1594
7370,2834,6447
7370,2834,4414
7370,2834,1766
7370,2834,1665
7370,2834,1785
7370,2834,7480
7370,2834,9474
9764,2835,3674
9764,2835,81
9764,2835,5356
9764,2835,7157
16717,2836,2680
16717,2836,470
16717,2836,9021
16717,2836,269
4107,2837,4353
4107,2837,4276
4107,2837,4912
4107,2837,2330
4107,2837,9487
4107,2837,2058
4107,2837,5130
4107,2837,9063
8180,2838,5564
9169,2839,5270
9169,2839,9666
9169,2839,3516
9169,2839,5856
9169,2839,3001
9169,2839,97
9169,2839,9352
2818,2840,623
2818,2840,9909
2818,2840,7578
6283,2841,7726
6283,2841,3402
6283,2841,9355
6283,2841,8822
6283,2841,7086
6283,2841,662
1517,2842,342
1517,2842,6205
1517,2842,6026
1517,2842,8256
1517,2842,5022
6934,2843,9257
6934,2843,2562
6934,2843,9697
6934,2843,5726
6934,2843,4787
6934,2843,3194
6934,2843,2898
6934,2843,6207
13097,2844,1317
13097,2844,6464
13097,2844,3430
13097,2844,5406
13097,2844,4952
13097,2844,7664
13097,2844,1082
13097,2844,6866
13097,2844,2142
13856,2845,2377
13856,2845,1126
13856,2845,6613
16168,2846,5580
16168,2846,6019
16168,2846,2144
16168,2846,8824
16168,2846,5806
16168,2846,1302
16334,2847,758
16334,2847,5781
16334,2847,9448
16334,2847,4457
16334,2847,6740
16334,2847,5132
